filename,class,xmin,ymin,xmax,ymax,observation angle,xloc,yloc,zloc
000737.png,Car,0.0,165.23,270.29,326.76,0.65,-6.47,1.63,8.46
000737.png,Car,0.0,174.09,349.34,289.01,-2.67,-6.41,1.57,10.79
000737.png,Car,233.78,169.37,448.59,243.31,0.36,-6.01,1.5,16.36
000737.png,Car,378.27,172.24,511.34,217.17,0.17,-5.84,1.51,25.73
000737.png,Car,661.27,176.83,724.48,223.2,-1.68,2.67,1.56,24.33
000737.png,Car,724.12,175.19,810.64,211.99,-0.14,6.3,1.54,29.26
000738.png,Misc,417.03,177.7,498.01,255.76,1.86,-3.38,1.73,16.02
000738.png,Car,644.47,180.1,690.95,216.69,-1.73,2.67,2.0,34.42
000739.png,Car,0.0,179.83,76.49,229.93,-0.89,-20.0,1.82,24.27
000739.png,Car,65.98,180.93,184.19,223.2,2.19,-19.81,1.91,29.73
000739.png,Car,431.34,183.92,516.17,239.71,1.74,-3.86,1.75,20.92
000739.png,Car,590.22,174.78,629.01,213.42,-1.57,-0.04,1.74,32.85
000740.png,Car,784.73,194.05,1241.0,374.0,1.07,2.38,1.59,4.51
000740.png,Car,407.36,179.05,651.26,309.32,2.15,-1.04,1.68,10.99
000741.png,Car,559.98,178.37,621.66,234.62,-1.57,-0.56,1.4,22.59
000741.png,Car,0.0,195.19,421.68,375.0,-1.15,-3.2,1.6,6.81
000741.png,Car,372.11,178.59,504.2,274.29,-1.35,-3.26,1.52,14.41
000741.png,Car,344.17,178.78,424.85,229.45,-1.27,-7.91,1.44,25.71
000741.png,Car,488.63,178.59,548.66,226.59,-1.45,-3.28,1.41,26.96
000741.png,Car,301.31,184.04,367.15,217.96,-1.2,-12.43,1.39,32.83
000742.png,Car,593.03,175.8,621.98,203.35,-1.57,-0.18,1.74,42.74
000742.png,Car,800.14,183.8,1241.0,374.0,-1.98,2.84,1.6,6.01
000742.png,Car,738.87,176.73,917.62,302.19,-1.85,2.99,1.62,10.76
000742.png,Pedestrian,737.3,167.24,754.97,219.3,1.4,4.32,1.47,23.19
000742.png,Car,653.57,176.4,698.47,216.48,-1.68,2.63,1.7,29.63
000742.png,Car,641.26,172.15,669.9,199.74,-1.63,2.97,1.73,48.05
000742.png,Car,365.04,188.47,435.98,230.15,1.81,-7.53,1.94,26.13
000742.png,Car,405.6,182.72,461.75,220.15,1.77,-7.72,1.96,31.77
000742.png,Car,444.89,181.15,489.68,210.66,1.77,-7.77,1.97,39.41
000743.png,Car,214.42,173.19,274.86,201.64,2.07,-21.02,1.59,41.61
000743.png,Car,271.55,171.08,320.91,197.03,-1.16,-21.44,1.6,49.38
000743.png,Car,316.33,172.48,351.56,193.14,-1.21,-21.59,1.55,56.48
000743.png,Car,585.33,171.46,640.42,226.37,-1.59,0.01,1.61,23.79
000743.png,Cyclist,735.96,175.94,746.24,198.51,-1.83,9.69,1.88,53.45
000744.png,Pedestrian,773.91,145.51,863.13,322.42,2.74,2.33,1.46,7.65
000745.png,Car,571.99,174.91,619.84,218.53,-1.57,-0.5,1.21,28.57
000745.png,Car,274.06,182.17,370.87,235.84,-1.2,-8.56,1.39,21.79
000745.png,Car,401.3,169.1,491.78,234.32,-1.36,-4.82,1.33,21.94
000745.png,Car,386.33,180.94,446.42,215.88,-1.33,-8.58,1.27,32.45
000745.png,Car,475.26,179.04,521.73,211.37,-1.43,-5.2,1.16,34.44
000745.png,Van,506.33,160.34,546.79,202.48,-1.48,-5.16,1.01,46.34
000745.png,Car,532.22,177.36,556.7,198.66,-1.5,-5.03,1.02,57.45
000746.png,Pedestrian,32.92,154.61,105.04,303.76,-2.45,-6.65,1.47,8.72
000747.png,Misc,211.37,185.66,306.02,286.12,2.04,-6.29,1.89,12.94
000747.png,Car,610.92,178.94,635.52,201.71,-1.54,0.95,1.99,51.29
000747.png,Car,458.82,184.03,510.0,214.59,1.91,-6.83,2.19,39.43
000747.png,Car,485.02,177.04,529.24,210.33,1.86,-6.26,2.21,44.15
000747.png,Car,656.55,176.02,683.32,201.11,-1.59,3.92,1.81,47.89
000747.png,Car,932.2,164.14,1013.15,191.68,2.78,19.07,0.97,38.1
000748.png,Tram,498.07,149.1,551.3,204.62,-1.48,-6.23,2.15,54.99
000748.png,Car,123.85,195.95,258.43,252.79,2.06,-12.75,2.24,22.24
000748.png,Car,339.07,187.41,395.64,218.12,1.9,-13.04,2.33,38.9
000749.png,Car,638.19,176.1,666.15,199.22,-1.67,2.65,1.64,46.29
000749.png,Car,852.71,187.06,1241.0,374.0,-2.1,3.59,1.65,6.27
000749.png,Car,705.49,175.27,743.11,201.08,-1.79,6.61,1.59,42.11
000749.png,Car,759.34,176.75,831.47,216.36,-1.89,7.21,1.61,28.54
000749.png,Truck,944.44,0.0,1241.0,334.14,-2.27,7.46,1.62,9.12
000750.png,Car,542.43,181.24,567.58,199.78,-1.52,-3.92,1.87,51.53
000750.png,Car,331.48,186.77,426.24,240.1,-1.27,-6.66,1.8,21.04
000750.png,Car,455.3,181.54,535.17,241.53,-1.39,-3.33,1.86,21.32
000750.png,Van,585.77,169.67,607.25,197.22,-1.61,-1.21,2.03,62.18
000750.png,Car,525.3,177.26,541.49,192.77,-1.54,-7.49,1.92,70.61
000751.png,Car,354.91,181.95,477.47,224.07,-2.97,-7.21,1.84,27.0
000751.png,Car,643.29,177.49,710.08,231.96,-1.71,2.1,1.82,24.13
000751.png,Car,468.06,187.84,538.8,242.41,1.72,-2.96,1.8,20.3
000751.png,Car,3.63,180.81,339.48,287.48,-2.73,-6.72,1.63,11.37
000751.png,Car,0.0,185.86,259.89,323.48,0.61,-6.77,1.69,8.95
000751.png,Car,789.35,210.34,1241.0,374.0,-2.02,2.69,1.66,5.64
000752.png,Car,555.2,178.88,609.48,228.36,-1.57,-0.92,1.39,25.43
000752.png,Car,0.0,179.17,311.04,375.0,-0.89,-3.2,1.62,3.62
000752.png,Car,193.94,177.72,341.76,257.88,-1.15,-7.87,1.5,16.99
000752.png,Car,430.73,178.45,524.01,248.89,-1.41,-3.35,1.48,19.05
000752.png,Car,365.49,182.83,431.62,222.03,-1.31,-8.36,1.37,28.92
000752.png,Car,178.69,184.87,284.56,232.51,-1.1,-12.45,1.43,23.99
000752.png,Car,489.5,181.5,537.28,216.72,-1.44,-4.22,1.32,32.45
000752.png,Car,521.29,181.92,553.3,205.31,-1.48,-4.38,1.18,44.97
000752.png,Car,331.15,181.3,387.38,212.42,-1.25,-12.77,1.31,37.09
000752.png,Car,0.0,190.95,79.4,268.04,-0.89,-12.29,1.56,13.95
000753.png,Car,12.54,191.25,357.9,374.0,1.91,-3.85,1.82,7.23
000753.png,Car,452.54,178.73,485.89,204.42,1.66,-9.13,1.98,46.95
000753.png,Car,742.58,157.11,772.41,177.3,-1.89,13.68,0.4,67.14
000754.png,Car,1073.6,196.09,1241.0,374.0,0.54,2.78,1.63,1.49
000754.png,Cyclist,808.32,182.58,847.51,259.36,-1.87,4.23,1.63,14.2
000754.png,Car,424.44,187.64,524.16,266.72,1.72,-2.83,1.8,15.45
000754.png,Car,664.96,185.88,735.92,240.06,-1.71,2.44,1.76,20.48
000754.png,Van,651.13,174.81,714.28,228.56,-1.7,2.46,1.83,25.68
000754.png,Car,534.25,181.92,570.01,211.97,1.63,-3.19,2.07,40.05
000754.png,Van,640.45,172.33,680.83,210.91,-1.67,2.73,2.01,40.13
000755.png,Car,597.81,188.71,678.2,255.73,-1.57,0.61,1.77,16.97
000755.png,Car,294.22,184.15,373.12,225.81,1.96,-11.46,2.08,30.09
000755.png,Cyclist,800.45,176.5,880.03,236.51,2.91,6.57,1.8,20.78
000755.png,Van,667.89,163.63,722.07,220.83,-1.63,3.33,1.81,29.21
000755.png,Pedestrian,502.23,174.02,517.57,234.49,0.01,-3.15,1.91,22.68
000755.png,Van,402.63,178.75,446.5,208.16,1.84,-11.38,2.09,44.43
000755.png,Car,452.09,180.68,538.88,219.77,-2.34,-5.02,1.95,31.26
000755.png,Car,477.49,183.68,556.82,211.82,-2.41,-4.94,1.98,37.95
000755.png,Car,508.8,185.2,568.46,210.47,-2.41,-4.49,2.29,44.96
000755.png,Car,581.12,183.63,627.09,224.61,-1.52,-0.22,1.97,29.08
000756.png,Car,574.72,175.59,610.22,207.95,-1.57,-0.83,1.12,37.84
000756.png,Car,0.0,215.36,166.16,375.0,-0.7,-4.0,1.65,3.14
000756.png,Car,0.0,199.4,210.05,295.9,-1.0,-8.34,1.51,11.74
000756.png,Car,305.58,187.84,447.4,273.61,-1.27,-4.4,1.5,14.09
000756.png,Car,279.44,177.66,376.21,234.75,-1.22,-8.61,1.39,22.34
000756.png,Car,422.31,182.84,496.11,230.31,-1.37,-4.9,1.36,24.06
000756.png,Car,479.55,182.88,525.38,214.2,-1.43,-4.86,1.25,33.37
000756.png,Misc,520.11,168.38,551.27,202.64,-1.49,-4.84,1.13,48.4
000756.png,Van,55.71,163.8,228.68,245.72,-1.01,-12.36,1.43,19.44
000757.png,Car,0.0,205.15,155.03,374.0,2.42,-3.88,1.72,3.04
000757.png,Car,73.05,189.43,412.51,370.84,2.04,-3.79,1.72,8.29
000757.png,Car,1181.81,145.27,1241.0,255.66,1.75,11.2,1.28,12.2
000757.png,Car,1007.37,160.52,1165.93,250.91,1.89,9.1,1.32,13.76
000757.png,Car,882.29,163.24,1010.39,225.2,2.17,9.1,1.31,19.53
000757.png,Car,846.03,163.19,967.66,219.64,2.24,9.16,1.35,22.31
000757.png,Car,815.72,169.81,935.15,215.52,2.28,9.33,1.4,25.38
000757.png,Car,702.3,173.82,819.51,263.5,-1.72,2.88,1.62,14.76
000757.png,Car,426.8,178.03,523.56,244.21,1.83,-3.51,1.73,19.27
000757.png,Van,474.6,164.46,550.09,227.37,1.76,-3.32,1.75,25.1
000757.png,Car,739.78,164.36,826.72,202.3,2.95,8.08,1.34,33.99
000757.png,Truck,613.54,139.99,672.38,201.12,-1.49,2.36,1.68,47.31
000758.png,Car,280.66,174.08,326.94,194.43,-1.16,-22.45,1.54,52.99
000758.png,Car,202.63,157.77,260.31,192.4,-1.08,-28.5,1.43,54.47
000758.png,Car,570.93,169.58,617.77,216.25,-1.55,-0.6,1.54,27.59
000759.png,Car,355.62,184.22,452.32,221.67,-2.89,-8.36,1.92,29.34
000759.png,Car,394.25,179.03,474.15,213.62,-2.91,-8.46,1.91,34.76
000760.png,Car,38.77,198.38,422.17,316.55,0.56,-5.01,1.77,9.73
000760.png,Car,812.4,151.43,1241.0,319.58,-0.52,4.78,1.54,8.52
000760.png,Car,337.68,182.96,507.37,238.86,-2.79,-5.22,1.78,20.21
000760.png,Car,404.02,181.77,534.37,223.64,-3.04,-4.94,1.72,25.56
000760.png,Car,781.37,169.96,956.87,246.87,-0.32,5.44,1.51,15.54
000760.png,Pedestrian,546.42,168.9,563.42,210.75,-1.97,-2.59,1.71,33.19
000761.png,Car,837.13,155.65,1018.53,285.46,-1.79,4.58,1.42,11.1
000761.png,Van,783.34,129.79,862.02,217.8,-1.48,7.17,1.35,24.02
000761.png,Misc,1070.12,193.05,1175.03,374.0,-1.54,3.83,1.46,5.47
000761.png,Person_sitting,825.93,155.41,846.59,190.39,-3.09,6.98,0.54,22.38
000762.png,Car,3.53,181.23,115.18,227.14,-0.93,-20.06,1.88,26.39
000762.png,Car,335.19,182.94,473.83,268.98,1.84,-3.99,1.68,14.55
000762.png,Car,258.48,177.17,309.06,203.75,-1.12,-20.23,1.86,44.8
000762.png,Car,544.76,176.37,569.98,195.55,1.63,-4.06,1.7,55.88
000762.png,Car,498.59,172.19,546.07,213.28,1.68,-3.94,1.73,32.71
000762.png,Car,586.61,174.0,624.25,211.49,-1.56,-0.23,1.7,33.79
000763.png,Car,710.47,173.82,782.51,225.46,-1.7,4.08,1.49,22.32
000763.png,Car,728.08,165.87,785.4,185.41,2.96,11.05,0.92,54.59
000763.png,Pedestrian,529.72,169.09,539.72,201.48,0.11,-4.08,1.53,38.8
000763.png,Cyclist,791.43,162.17,838.84,199.41,-3.07,9.0,1.16,31.76
000763.png,Car,874.58,161.12,937.38,183.85,3.02,21.67,0.78,53.0
000763.png,Car,362.42,176.81,412.89,197.28,0.77,-16.62,1.8,53.86
000764.png,Car,1094.75,184.24,1223.0,235.54,0.88,19.21,1.73,24.48
000764.png,Car,952.83,181.76,1068.73,234.3,-2.15,13.75,1.69,24.23
000764.png,Car,602.51,172.58,636.62,202.9,-1.64,0.72,1.1,36.83
000764.png,Pedestrian,191.56,151.62,208.06,199.13,-1.49,-17.1,0.78,30.0
000764.png,Pedestrian,247.7,154.0,269.81,217.58,2.03,-10.63,1.09,21.61
000764.png,Cyclist,643.14,151.27,701.45,241.18,1.16,1.6,1.41,17.4
000764.png,Pedestrian,239.78,153.67,256.33,202.26,1.96,-14.48,0.86,28.65
000764.png,Pedestrian,437.93,156.84,473.47,266.13,0.99,-2.76,1.48,12.91
000764.png,Pedestrian,517.49,154.0,564.51,269.88,0.9,-1.07,1.46,12.23
000764.png,Pedestrian,767.39,149.56,830.12,314.49,0.48,2.39,1.54,8.77
000764.png,Pedestrian,774.52,153.68,844.19,301.15,0.45,2.93,1.45,9.18
000764.png,Pedestrian,563.98,160.24,621.88,315.82,0.7,-0.21,1.6,9.01
000764.png,Pedestrian,596.78,155.28,652.96,302.28,0.65,0.42,1.52,9.5
000764.png,Pedestrian,650.91,161.54,696.79,290.68,0.66,0.98,1.45,9.93
000764.png,Pedestrian,462.57,155.82,502.29,279.93,0.97,-1.88,1.48,11.14
000765.png,Car,0.0,201.18,303.78,369.0,-0.86,-3.16,1.67,3.35
000765.png,Car,376.49,173.72,414.64,195.96,1.81,-16.13,1.13,54.72
000766.png,Van,821.23,70.16,1241.0,374.0,-2.11,2.94,1.72,4.77
000766.png,Car,763.02,175.47,853.81,211.96,-0.22,9.11,1.76,33.45
000766.png,Car,661.28,174.22,682.9,193.97,-1.6,4.79,1.6,56.2
000767.png,Truck,618.12,150.51,663.99,200.14,-1.56,2.13,1.63,48.05
000768.png,Car,582.79,177.74,622.2,213.68,-1.57,-0.28,1.26,34.27
000768.png,Car,0.0,178.5,101.33,324.98,-0.81,-7.71,1.58,7.72
000768.png,Car,152.31,188.64,427.35,349.14,-1.19,-3.56,1.55,8.77
000768.png,Car,128.49,186.73,315.33,272.12,-1.1,-7.56,1.5,14.46
000768.png,Car,346.14,185.9,428.34,231.54,-1.27,-7.44,1.44,24.47
000768.png,Car,453.89,185.25,534.01,238.62,-1.4,-3.27,1.4,21.15
000768.png,Car,418.27,181.51,471.9,214.39,-1.35,-7.67,1.29,34.11
000768.png,Van,530.37,160.75,564.02,200.21,-1.51,-4.42,1.02,53.28
000768.png,Car,5.94,183.68,199.74,259.88,-0.98,-11.44,1.49,16.63
000768.png,Car,314.17,184.11,377.16,214.79,-1.22,-12.33,1.3,33.99
000769.png,Pedestrian,371.52,177.53,397.28,228.04,1.89,-8.54,2.06,27.24
000770.png,Cyclist,832.75,147.43,890.43,267.5,-1.88,4.1,1.3,11.47
000770.png,Pedestrian,708.13,161.68,754.95,273.77,-1.01,1.92,1.38,11.02
000770.png,Misc,329.37,156.93,427.9,312.12,1.87,-2.94,1.55,9.26
000770.png,Cyclist,491.35,164.97,533.45,221.08,-1.14,-3.05,1.28,23.36
000770.png,Pedestrian,681.72,158.3,698.21,206.31,1.83,3.19,0.97,27.03
000770.png,Pedestrian,671.37,162.32,690.66,204.79,-1.19,3.25,1.03,30.34
000770.png,Pedestrian,686.47,157.7,697.06,200.41,-1.19,3.93,0.84,30.16
000770.png,Pedestrian,708.86,154.83,731.69,200.7,2.48,4.81,0.84,30.04
000770.png,Pedestrian,719.63,152.34,737.49,201.67,2.83,5.13,0.84,28.7
000771.png,Car,0.0,201.05,303.67,369.0,-0.86,-3.16,1.67,3.35
000771.png,Cyclist,991.67,147.27,1029.59,217.14,-1.6,10.49,0.9,18.37
000771.png,Car,432.94,174.1,466.47,200.98,1.62,-9.28,1.15,42.54
000771.png,Car,416.04,173.93,446.32,192.17,1.79,-16.19,1.03,66.21
000772.png,Car,1141.49,173.73,1241.0,272.86,-1.24,11.72,1.67,13.43
000772.png,Van,450.34,154.98,666.85,259.37,2.76,-1.12,1.67,15.59
000772.png,Car,901.27,174.98,1037.57,233.75,2.22,10.65,1.68,21.42
000772.png,Car,1107.36,178.76,1221.84,222.99,2.03,20.12,1.71,26.19
000773.png,Car,586.88,172.68,613.12,198.61,-1.58,-0.7,1.67,48.21
000773.png,Tram,0.0,118.31,346.74,243.85,2.03,-19.59,2.2,34.87
000773.png,Cyclist,702.91,157.01,727.67,221.95,1.37,3.08,1.41,21.45
000774.png,Cyclist,137.67,156.86,358.38,374.0,2.01,-2.4,1.6,4.91
000774.png,Car,633.13,148.32,661.2,174.94,1.57,2.24,0.1,44.11
000775.png,Truck,638.84,149.97,724.35,220.31,1.8,3.16,1.83,30.57
000775.png,Car,548.72,175.43,571.6,194.11,-1.67,-4.3,1.78,61.69
000776.png,Car,564.61,188.21,700.38,275.32,1.89,0.59,1.83,15.03
000776.png,Car,788.25,182.23,856.11,231.31,1.68,7.08,1.79,23.97
000776.png,Car,652.85,185.5,750.87,244.43,1.82,2.65,1.8,20.23
000776.png,Car,728.41,185.43,785.21,225.57,1.76,5.55,1.86,27.14
000776.png,Van,800.53,160.83,836.31,201.27,1.6,13.93,1.81,48.07
000776.png,Car,789.26,179.99,822.6,207.39,1.61,10.82,1.85,39.85
000777.png,Car,576.83,176.73,605.63,203.16,-1.55,-1.06,1.67,41.39
000777.png,Car,648.3,173.95,728.05,202.25,2.97,4.32,1.6,40.5
000778.png,Car,758.32,183.04,1001.06,317.66,-1.93,3.34,1.61,9.93
000778.png,Car,234.11,179.57,450.78,333.14,1.88,-3.53,1.83,10.19
000778.png,Car,690.65,164.01,830.62,257.99,-1.83,3.1,1.64,16.01
000778.png,Car,381.81,181.37,486.41,273.15,1.75,-3.58,1.86,15.0
000778.png,Car,427.55,190.13,506.27,242.77,1.74,-4.29,1.95,22.01
000778.png,Car,496.29,178.63,533.55,212.22,1.69,-5.55,2.21,42.3
000779.png,Car,667.06,174.99,912.02,269.0,-0.01,3.16,1.63,13.26
000780.png,Pedestrian,1082.85,124.78,1177.52,316.32,-2.17,4.65,1.25,6.52
000780.png,Cyclist,225.82,164.26,344.29,351.08,1.98,-3.51,1.73,7.84
000780.png,Car,788.39,167.01,1126.78,374.0,-1.98,2.85,1.55,6.78
000780.png,Car,708.79,157.07,863.48,284.0,-1.78,2.65,1.55,11.89
000780.png,Car,679.6,157.82,780.97,245.86,-1.72,2.69,1.54,17.32
000780.png,Car,671.5,170.38,734.94,226.58,-1.66,2.82,1.57,22.78
000780.png,Pedestrian,654.3,160.44,664.3,197.77,0.65,2.2,1.28,37.22
000780.png,Pedestrian,655.28,161.72,669.61,197.67,0.61,2.67,1.3,37.96
000780.png,Car,531.19,166.63,559.77,195.34,1.66,-4.37,1.48,49.07
000780.png,Pedestrian,601.96,166.72,610.3,190.88,-0.03,-0.35,1.34,53.8
000780.png,Car,437.17,176.68,499.76,221.06,1.79,-5.14,1.65,26.41
000780.png,Car,0.0,212.28,86.09,374.0,2.51,-5.3,1.85,3.83
000780.png,Car,0.0,192.47,315.3,364.81,2.09,-5.11,1.81,8.62
000780.png,Car,247.74,184.08,416.03,283.3,1.92,-5.13,1.81,13.84
000780.png,Car,359.33,174.42,462.37,243.47,1.86,-5.24,1.72,19.29
000781.png,Car,292.07,186.29,435.74,227.61,0.39,-8.66,1.86,25.47
000782.png,Car,0.0,218.58,222.25,374.0,2.43,-3.68,1.74,2.99
000782.png,Car,1008.65,190.52,1241.0,374.0,-2.47,2.67,1.53,1.75
000782.png,Car,699.46,172.94,846.7,276.3,-1.74,2.56,1.5,12.51
000782.png,Pedestrian,249.77,188.02,329.91,320.68,1.41,-4.21,1.82,9.34
000782.png,Car,303.0,168.28,458.26,238.74,-2.83,-6.19,1.71,19.61
000782.png,Misc,665.73,110.39,779.36,235.91,-1.71,2.78,1.47,19.48
000782.png,Van,655.58,154.23,717.99,214.76,-1.64,2.8,1.48,27.49
000782.png,Car,545.26,172.95,569.81,193.54,1.65,-4.11,1.58,56.74
000783.png,Car,113.61,183.49,397.75,350.73,1.99,-4.06,1.74,8.92
000783.png,Car,659.21,167.22,695.89,201.77,-1.6,3.29,1.38,35.93
000784.png,Pedestrian,468.0,158.37,532.0,323.31,1.71,-1.2,1.51,7.94
000785.png,Car,549.2,183.59,595.94,221.99,-1.55,-1.44,1.8,27.96
000785.png,Car,189.01,195.07,486.82,374.0,-1.27,-2.43,1.7,7.33
000785.png,Car,152.91,181.28,362.62,281.87,1.08,-6.61,1.75,13.28
000785.png,Misc,427.36,199.72,487.56,250.7,-1.38,-3.83,1.83,18.15
000785.png,Misc,495.08,188.54,522.35,221.91,-1.43,-3.94,1.83,27.92
000785.png,Car,333.04,185.36,458.15,231.45,0.87,-7.19,1.83,23.9
000785.png,Car,383.7,180.76,478.41,224.82,-2.19,-6.76,1.84,26.97
000785.png,Car,427.17,183.13,510.64,214.95,-2.2,-6.67,1.88,33.71
000785.png,Car,458.49,183.17,520.97,211.3,-2.27,-6.16,1.89,36.66
000785.png,Van,467.66,173.0,533.77,204.79,-2.3,-6.79,1.91,44.49
000785.png,Truck,791.82,0.0,1164.09,374.0,-2.21,3.24,1.66,3.97
000785.png,Car,661.3,182.61,750.63,251.44,-1.69,2.15,1.7,17.33
000785.png,Car,635.66,182.29,690.11,223.91,-1.68,1.84,1.76,26.57
000785.png,Car,558.51,179.9,593.1,210.4,-1.53,-1.79,1.9,38.09
000786.png,Car,512.91,183.16,557.23,216.89,1.67,-3.64,2.04,35.42
000786.png,Car,553.18,180.85,577.14,199.17,1.64,-3.68,2.11,59.45
000787.png,Car,0.0,210.12,142.06,374.0,2.44,-3.91,1.71,3.23
000787.png,Car,28.61,184.43,141.02,226.65,2.19,-20.82,2.01,28.76
000787.png,Car,142.09,186.21,223.64,221.82,2.1,-20.07,2.19,34.04
000787.png,Car,470.4,184.93,533.67,229.58,1.73,-3.81,1.86,25.92
000787.png,Car,585.01,178.83,632.31,225.95,-1.56,-0.08,1.86,27.34
000787.png,Cyclist,1035.62,189.18,1092.35,258.86,-2.17,11.29,2.06,18.05
000788.png,Car,0.0,162.91,291.69,363.0,2.08,-5.45,1.8,8.67
000788.png,Pedestrian,782.74,165.57,807.4,235.37,-0.26,4.86,1.6,18.8
000788.png,Pedestrian,759.2,170.65,774.2,214.13,-1.82,6.12,1.61,28.45
000788.png,Pedestrian,749.97,166.25,763.3,214.19,-1.82,5.64,1.6,28.34
000789.png,Pedestrian,361.13,146.41,434.46,314.22,0.24,-2.39,1.51,8.28
000790.png,Car,631.31,166.25,712.0,224.24,1.33,1.96,1.61,24.68
000790.png,Car,412.54,184.6,468.42,231.64,1.66,-5.8,1.87,24.85
000790.png,Car,445.6,187.03,486.07,217.34,1.65,-6.61,1.94,33.16
000791.png,Van,711.07,156.26,817.02,270.42,-1.55,3.15,1.72,14.9
000791.png,Car,361.12,189.23,520.33,269.31,-1.15,-3.65,1.89,16.34
000791.png,Car,229.66,167.89,412.83,266.77,-0.95,-6.72,1.96,17.32
000791.png,Car,613.23,174.5,679.88,226.07,-1.47,1.16,1.49,21.99
000791.png,Car,796.89,164.05,845.19,205.81,-1.61,9.18,1.37,31.74
000791.png,Van,844.02,145.8,901.33,197.97,1.4,14.91,1.36,41.34
000791.png,Car,1125.42,162.12,1241.0,257.11,-2.03,12.16,1.46,14.23
000791.png,Truck,783.52,125.85,839.08,199.23,1.5,10.8,1.32,39.32
000791.png,Misc,70.25,211.54,336.78,270.78,2.27,-9.47,2.0,17.57
000791.png,Car,27.55,193.41,236.41,265.59,-0.79,-12.15,2.12,18.73
000791.png,Car,0.0,200.25,89.11,256.68,-0.7,-16.6,2.21,19.86
000791.png,Misc,0.0,201.0,113.44,260.36,2.4,-14.79,2.12,18.76
000792.png,Car,586.54,177.49,612.62,203.28,-1.57,-0.73,1.98,48.47
000792.png,Car,408.65,180.53,458.02,214.7,1.77,-9.18,2.08,37.66
000792.png,Van,390.71,174.41,434.48,209.22,1.77,-12.78,2.27,46.85
000792.png,Van,486.52,172.44,511.89,197.67,1.67,-10.73,2.34,70.18
000793.png,Car,462.47,174.59,549.96,238.14,-1.4,-2.39,1.31,18.78
000793.png,Car,601.71,169.27,640.76,204.87,-1.55,0.95,1.0,33.28
000793.png,Van,214.23,155.87,399.45,268.23,1.93,-5.73,1.48,14.62
000793.png,Car,566.8,167.41,597.76,194.69,-1.5,-1.11,0.75,43.41
000794.png,Car,520.47,177.65,557.26,197.81,1.86,-5.34,1.82,54.46
000794.png,Car,716.6,176.12,739.27,196.19,-1.57,8.83,1.7,54.08
000795.png,Car,753.18,189.21,912.75,286.1,-1.8,3.67,1.71,12.74
000795.png,Car,1198.09,156.73,1241.0,264.99,2.98,11.79,1.46,11.33
000795.png,Car,721.72,182.39,815.61,249.62,-1.73,3.87,1.76,18.4
000795.png,Car,474.47,183.45,539.95,226.98,1.82,-4.03,2.02,28.59
000795.png,Car,980.19,171.36,1202.98,239.62,-3.05,11.62,1.49,17.68
000795.png,Car,501.49,182.06,556.38,219.63,1.77,-3.72,2.05,33.48
000795.png,Car,1097.06,170.65,1241.0,254.14,3.14,12.07,1.51,14.22
000795.png,Car,240.46,186.37,349.64,221.23,0.38,-14.54,2.16,33.39
000796.png,Car,0.0,211.09,147.82,374.0,2.3,-5.68,1.84,5.83
000796.png,Car,291.63,194.54,475.35,321.16,1.82,-3.21,1.84,10.91
000796.png,Car,50.57,198.67,316.02,336.76,2.04,-5.67,1.87,10.07
000796.png,Cyclist,847.71,184.85,1037.74,337.86,2.81,3.45,1.69,7.68
000796.png,Car,486.21,185.61,545.87,236.44,1.68,-3.19,2.03,24.87
000796.png,Van,546.16,172.42,574.73,205.39,1.62,-3.9,2.48,57.44
000796.png,Car,645.36,182.19,750.15,223.42,-0.13,3.57,2.04,30.13
000796.png,Car,639.66,182.05,732.67,214.75,-0.1,3.74,2.04,36.19
000796.png,Car,620.9,180.76,690.44,209.78,0.0,2.75,2.19,43.86
000796.png,Van,564.32,177.14,585.21,197.94,1.62,-3.75,2.62,77.78
000796.png,Van,422.18,170.1,526.23,261.24,1.74,-3.24,1.92,17.89
000797.png,Car,297.89,190.29,424.13,288.47,1.87,-5.44,2.28,16.11
000797.png,Pedestrian,697.19,183.28,717.53,234.19,-0.14,3.42,2.16,25.72
000798.png,Car,243.58,196.52,396.67,278.21,1.93,-5.99,1.96,15.33
000798.png,Car,1039.03,133.3,1241.0,249.56,2.47,9.03,1.08,11.08
000798.png,Car,991.77,135.0,1199.19,233.16,2.54,9.06,1.07,13.69
000798.png,Car,909.3,144.25,1106.12,225.55,2.63,8.68,1.1,16.01
000798.png,Car,845.72,154.13,1015.33,218.45,2.72,8.24,1.13,18.84
000798.png,Car,377.89,189.17,469.01,240.85,1.87,-5.83,1.98,22.88
000798.png,Car,698.91,176.06,804.16,246.9,-1.79,3.18,1.57,17.11
000798.png,Car,679.58,173.63,748.81,229.11,-1.71,3.14,1.62,22.67
000799.png,Van,525.8,163.11,548.44,191.77,1.57,-7.62,1.92,75.54
000799.png,Car,553.45,173.72,617.0,237.07,-1.56,-0.74,1.68,20.93
000799.png,Cyclist,785.89,178.26,800.73,210.63,-1.83,9.5,1.93,37.51
000800.png,Car,732.21,177.08,787.95,223.75,-1.5,5.7,1.31,26.77
000800.png,Misc,0.0,90.13,133.33,290.55,-1.12,-13.46,2.06,14.65
000800.png,Car,198.05,196.39,244.81,230.67,-1.42,-21.1,2.36,39.34
000800.png,Car,799.1,177.57,829.58,197.45,-1.4,15.0,0.84,52.15
000800.png,Car,870.57,174.04,897.09,188.56,-1.34,27.67,0.31,71.99
