filename,class,xmin,ymin,xmax,ymax,angle,zloc,weather,depth_y,depth_x,depth_mean,depth_min,depth_median,depth_max,depth_mean_trim,width,height
000903.png,truck,537.2247,125.56569,688.2966,216.3367,-1.21,30.22,clone,132,585,3.411794,2.9076211,3.2450895,7.2816405,3.2625155,151.07190000000003,90.77101
000904.png,car,582.81085,182.2192,616.6828,210.05307,-1.59,37.71,clone,209,585,5.2689986,4.7131996,5.090008,9.310762,5.121205,33.87195000000008,27.83386999999999
000904.png,car,531.7643,180.8155,559.3016,204.25955,-1.52,45.79,clone,201,556,6.3127084,5.8397527,6.1159334,8.822025,6.1528006,27.53729999999996,23.444050000000004
000904.png,car,237.99324,177.67618,303.9918,209.83441,1.99,34.38,clone,194,241,4.880506,4.1618266,4.668771,6.953105,4.669892,65.99856000000003,32.15823
000905.png,car,411.59943,197.63734,453.82977,231.45589,1.57,32.82,clone,215,413,4.486834,3.947193,4.1890655,8.787577,4.197302,42.23034000000001,33.818550000000016
000906.png,car,0.021098256,184.40623,79.9728,225.7313,2.24,25.35,clone,218,0,3.6722147,3.0933373,3.5321202,5.5396056,3.5424416,79.951701744,41.32507000000001
000906.png,car,85.99977,183.6667,179.23204,219.6513,2.15,30.64,clone,218,85,4.5848827,3.8457282,4.21535,8.2021,4.269129,93.23227000000001,35.9846
000906.png,car,399.48923,184.95793,504.7984,251.0726,1.78,18.53,clone,217,409,3.0927055,1.9955239,2.2691972,9.230614,2.3092067,105.30917,66.11466999999999
000906.png,car,538.2888,178.15778,566.05133,200.83,1.66,53.26,clone,198,562,7.1750846,6.6975083,7.0005746,9.064839,7.025765,27.76252999999997,22.67222000000001
000906.png,car,582.2575,179.56631,631.00946,221.50233,-1.57,27.77,clone,210,616,4.2288485,3.5763004,3.7504687,9.046402,3.7712126,48.75195999999994,41.93602000000001
000907.png,car,992.13165,270.57462,1241.5248,372.23715,-2.65,1.66,clone,291,1196,0.6362883,0.34636173,0.539327,1.2810189,0.55840033,249.39314999999988,101.66253
000907.png,car,46.090862,210.29855,402.50076,372.15247,1.94,6.41,clone,330,79,0.8950502,0.5896126,0.8266822,3.2949088,0.8336554,356.409898,161.85392
000907.png,car,456.6587,181.72545,521.88293,231.05212,-1.52,23.35,clone,194,466,3.6009111,2.7688193,3.0542727,9.423251,3.1106136,65.22422999999998,49.32667000000001
000907.png,car,616.91095,169.928,685.8318,229.6447,-1.69,23.61,clone,175,642,3.6238537,2.857299,3.0449224,9.45524,3.1129446,68.92085000000009,59.7167
000908.png,car,586.3842,172.0403,606.73785,186.38403,1.81,74.34,clone,179,599,8.825374,8.581546,8.774043,9.248081,8.801775,20.353650000000016,14.343729999999994
000908.png,car,719.1808,168.36023,739.5695,184.68848,-1.53,65.58,clone,183,738,8.442073,7.860456,8.421255,9.234944,8.423772,20.38869999999997,16.328249999999997
000909.png,car,723.55664,184.01572,863.96765,306.54675,-1.82,9.97,clone,270,862,1.194286,0.7833843,1.1202754,3.5750656,1.1459457,140.41101000000003,122.53102999999999
000909.png,car,695.63947,181.27455,782.6244,248.30786,-1.75,15.51,clone,247,781,2.4811237,1.7712641,1.7170857,5.972774,1.6762376,86.98493000000008,67.03331
000909.png,car,666.2841,178.73589,727.03625,229.99124,-1.7,21.4,clone,228,726,3.4907646,2.5532012,2.741178,8.403866,2.6667109,60.75215000000003,51.25534999999999
000909.png,car,502.9104,176.36314,560.19885,219.69075,-1.44,28.57,clone,186,512,4.5133634,3.3656335,3.7301757,9.72051,3.8218327,57.28845000000001,43.32761000000002
000909.png,car,650.0632,178.18503,677.10815,210.83018,-1.63,37.56,clone,202,676,5.016126,4.032344,4.646958,8.403866,4.526842,27.04494999999997,32.64515
000910.png,car,2.383483,211.85823,286.04495,344.2847,2.08,9.32,clone,322,33,1.2140172,0.97119796,1.1518683,2.2716806,1.1609157,283.66146699999996,132.42647
000910.png,car,377.18454,194.01021,495.0366,278.11185,1.76,14.47,clone,263,433,1.8921882,1.6186311,1.7487451,4.314228,1.780193,117.85206,84.10164
000910.png,car,256.6982,200.39662,379.6422,285.93732,1.94,13.61,clone,265,256,1.8383158,1.5657861,1.7305601,3.5468698,1.7344849,122.94400000000002,85.54069999999999
000910.png,bicycle,796.4487,212.62372,853.38586,276.549,3.01,11.39,clone,250,852,1.4983674,1.2855462,1.481397,1.9953678,1.4762709,56.93715999999995,63.92527999999999
000910.png,car,1134.7528,165.56479,1241.643,261.0453,2.46,12.63,clone,223,1212,1.7384455,1.4891875,1.6170187,2.2302516,1.6741203,106.89020000000005,95.48051000000001
000910.png,car,524.5371,186.49318,546.3945,222.30533,1.66,28.34,clone,213,524,3.704787,2.7692847,3.5882454,6.29301,3.587359,21.857399999999984,35.81215
000910.png,car,535.9121,182.7145,562.50165,207.44156,1.63,50.69,clone,205,535,6.127094,4.902926,5.4966397,9.196436,5.4417477,26.58955000000003,24.727060000000023
000910.png,car,552.3547,179.7497,577.3766,196.84077,1.6,74.51,clone,195,552,8.329145,6.305639,7.650496,9.667983,7.7182684,25.021900000000073,17.091070000000002
000910.png,car,624.30237,180.54651,697.11536,213.7785,-0.12,33.8,clone,212,691,3.959361,2.1676245,3.9240487,7.705143,3.922363,72.81299000000001,33.231989999999996
000911.png,person,759.83136,168.82654,779.9903,220.02953,-1.78,22.93,clone,219,778,3.5747151,3.0171306,3.4944367,4.8074756,3.507411,20.15894000000003,51.20299
000912.png,car,1075.3881,229.03014,1241.2334,371.48883,-2.03,3.14,clone,370,1240,0.7765412,0.39862883,0.55049515,2.3104448,0.5977159,165.84530000000018,142.45869000000002
000912.png,car,728.0619,169.49185,817.8839,231.30605,-1.36,19.06,clone,202,792,2.439917,2.2243896,2.344426,4.1378365,2.3532763,89.822,61.8142
000912.png,car,956.15796,166.84578,1075.4778,254.6834,-1.65,14.34,clone,207,1069,1.9904524,1.5956317,1.7397318,8.147575,1.7513256,119.31983999999989,87.83762000000002
000912.png,car,802.1424,171.00775,849.6768,215.36147,-1.35,23.53,clone,210,802,3.1901314,2.5594716,2.803376,7.0335317,2.8027864,47.534400000000005,44.35372000000001
000912.png,car,867.2106,165.18044,904.973,189.28726,-1.57,47.98,clone,181,874,6.022106,5.3883386,5.7755804,8.387383,5.848584,37.76239999999996,24.10682
000913.png,car,127.54303,184.63072,331.0379,252.43626,-2.68,16.3,clone,191,269,2.2253096,1.7415348,2.1350808,4.3177543,2.1471126,203.49487,67.80554000000001
000913.png,car,277.94992,183.79117,382.39908,237.12453,-2.74,18.97,clone,190,277,2.6698444,1.8244004,2.2886777,4.912299,2.2681832,104.44916,53.33336
000913.png,car,370.96158,173.08228,468.15924,216.10406,-2.86,30.58,clone,215,370,3.840944,3.19946,3.605217,8.1106825,3.62029,97.19765999999998,43.02178000000001
000913.png,car,460.91656,175.30957,525.997,200.98387,0.15,49.18,clone,198,460,5.4221725,4.553041,5.0918517,8.560251,5.1349225,65.08043999999995,25.674299999999988
000913.png,bicycle,768.435,178.50537,784.4442,200.08508,-1.81,38.9,clone,199,783,6.2612963,4.940374,6.171358,7.6933303,6.2291055,16.009200000000078,21.579710000000006
000914.png,car,755.1958,165.7702,828.85834,229.48831,-1.63,19.12,clone,218,808,2.8684497,2.3231175,2.4283724,8.854538,2.435512,73.66254000000004,63.718110000000024
000914.png,car,0.028815776,195.49496,79.705734,323.81726,2.53,7.43,clone,242,0,1.1913043,0.95979947,1.0814717,2.401998,1.0841424,79.676918224,128.32229999999998
000914.png,car,372.8999,176.8066,505.1309,236.82205,2.11,19.88,clone,220,407,2.7565403,2.1720562,2.5479379,5.4396896,2.557853,132.231,60.01544999999999
000914.png,car,981.26855,157.80656,1076.5702,189.74892,-0.48,35.17,clone,188,1075,5.76142,4.773578,5.414834,8.888694,5.4553204,95.30165000000011,31.942360000000008
000915.png,car,296.0205,195.84314,431.5496,271.64804,1.89,16.64,clone,249,346,2.232359,1.8900083,2.119841,4.8282638,2.1293955,135.52909999999997,75.80489999999998
000915.png,car,477.50424,184.3939,523.15533,219.94553,1.81,35.26,clone,189,485,4.637854,2.4935577,4.774626,7.737876,4.666383,45.65109000000007,35.55162999999999
000915.png,car,636.6658,178.8709,677.0961,208.89462,-1.56,37.37,clone,191,660,5.1597285,4.5246754,4.786231,9.144708,4.790292,40.43029999999999,30.023719999999997
000916.png,car,582.58527,173.77765,610.0559,197.30486,-1.58,48.45,clone,183,604,6.6553693,6.0239053,6.2281113,9.545258,6.37046,27.470629999999915,23.527209999999997
000916.png,car,342.0027,174.27197,418.0616,223.09145,1.86,28.51,clone,222,371,4.0317116,2.6346188,3.521256,9.064738,3.5414882,76.0589,48.81948
000917.png,car,279.45908,163.76636,466.21793,224.76883,2.92,19.3,clone,196,290,3.00038,1.9988877,2.4400458,5.2618723,2.6388881,186.75885000000005,61.00247000000002
000917.png,car,910.1557,146.45044,1090.0277,242.72606,-1.1,13.91,clone,179,1021,2.067839,0.93440783,1.6984497,6.176392,1.6998963,179.87200000000007,96.27562
000917.png,car,1205.1757,156.55632,1242.0012,193.05101,2.29,25.49,clone,171,1217,4.42428,3.2620435,3.6852508,6.9501905,4.146932,36.82549999999992,36.49468999999999
000918.png,car,572.83997,177.54626,638.67255,231.71156,-1.57,22.08,clone,205,576,3.3085334,2.4582572,2.7498267,8.887432,2.7760248,65.83258000000001,54.1653
000918.png,car,832.18066,187.23396,1220.0447,371.3882,-2.04,6.05,clone,270,1199,0.8487354,0.59294397,0.7201526,2.486193,0.73365664,387.86403999999993,184.15424
000918.png,car,674.60675,174.85497,750.10535,226.0437,-1.71,22.78,clone,200,743,3.2653866,2.7450874,2.9722214,8.208769,3.0206752,75.49860000000001,51.18872999999999
000918.png,car,655.11346,179.37297,688.69403,216.3483,-1.7,28.64,clone,205,687,4.2003503,3.5533834,3.8534732,5.1582613,3.878683,33.580569999999966,36.975329999999985
000919.png,car,398.50256,181.54626,484.595,247.60075,1.79,18.05,clone,218,401,2.9847598,2.1437333,2.349657,8.9998865,2.3620856,86.09244000000001,66.05449000000002
000919.png,car,27.064806,174.50267,144.03639,219.4041,2.22,28.72,clone,201,97,3.6420362,1.300282,3.6569836,7.1472964,3.585464,116.97158400000001,44.901430000000005
000919.png,car,137.92218,178.47063,222.0037,211.33449,2.11,35.48,clone,210,195,5.1915603,4.2640543,4.9651756,7.553374,5.014293,84.08152000000001,32.86385999999999
000919.png,car,217.27682,180.51657,279.02512,207.75447,2.04,40.74,clone,205,217,6.2332916,5.3503103,6.007082,7.781713,6.0441437,61.74830000000003,27.237899999999996
000919.png,car,519.25134,178.20554,554.9008,205.11356,1.68,40.69,clone,201,529,5.648967,5.187589,5.4427075,8.661482,5.4640126,35.649459999999976,26.908019999999993
000919.png,car,559.5263,177.28897,578.2375,191.07246,1.6,76.94,clone,190,577,8.137751,4.735076,8.440853,8.991621,8.3185425,18.711199999999963,13.78349
000919.png,car,576.3346,177.39908,627.4905,221.38773,-1.56,26.59,clone,210,608,3.8156216,3.3069525,3.4828055,8.773994,3.4968379,51.155899999999974,43.98865000000001
000919.png,car,-0.012915742,189.16963,15.081974,221.2784,2.34,22.56,clone,194,0,3.2524905,2.7379885,3.038886,5.2830725,3.0730531,15.094889742000001,32.10876999999999
000920.png,car,213.95729,191.67374,428.29868,314.13504,1.86,10.0,clone,287,300,1.4273887,1.0786543,1.2378055,4.191099,1.2531583,214.34139,122.4613
000920.png,car,646.59375,181.14035,720.6055,243.32442,1.41,20.62,clone,183,666,2.8620973,2.396456,2.6164336,8.771819,2.628221,74.01175,62.18406999999999
000920.png,car,469.82858,185.89015,532.7662,227.04884,1.71,27.19,clone,217,509,3.8017051,3.2478948,3.4648914,8.60225,3.518337,62.93762000000004,41.15869000000001
000920.png,car,629.9144,189.5509,655.28284,228.06006,-1.73,27.45,clone,223,654,3.8024673,3.2537115,3.5098815,4.8153305,3.5332987,25.368439999999964,38.50915999999998
000921.png,car,542.6607,180.01808,567.55884,205.21175,1.67,48.76,clone,201,542,6.600722,4.0282598,6.552811,8.769756,6.61691,24.898140000000012,25.193669999999997
000922.png,car,956.77783,215.79614,1241.5183,371.03204,-2.34,3.31,clone,370,1240,0.72629464,0.365787,0.54352236,1.7828071,0.6169816,284.74046999999996,155.2359
000922.png,car,0.37369823,197.32118,265.25955,371.32892,2.25,3.8,clone,335,0,0.6486875,0.40797475,0.59085786,1.9282756,0.59123,264.88585177,174.00773999999998
000922.png,car,740.95557,160.6866,1013.07495,320.31207,-1.95,9.44,clone,319,1012,1.2711917,0.98119354,1.0493658,4.0541253,1.0893512,272.11938,159.62547
000922.png,car,217.63196,186.17455,409.20346,347.21683,1.92,8.48,clone,336,217,1.1243551,0.7756427,1.0256735,6.250763,1.0215579,191.57150000000001,161.04228
000922.png,car,393.1115,198.02603,467.51617,271.00626,1.8,15.65,clone,259,393,2.1606495,1.7048115,1.9132819,5.767283,1.925405,74.40467000000001,72.98023
000922.png,car,477.08142,183.69743,527.56476,221.41327,1.71,35.79,clone,209,486,4.755621,4.2393103,4.486177,7.913363,4.5444775,50.48334,37.715840000000014
000923.png,car,741.5576,151.70918,954.21295,305.4459,-1.89,9.99,clone,215,822,1.3156596,1.0422006,1.1459563,3.516906,1.1631968,212.65535,153.73672
000923.png,person,456.9104,189.3263,496.6682,258.50806,-1.41,13.02,clone,222,456,1.8489357,1.643455,1.7031062,5.3265624,1.704743,39.75780000000003,69.18176
000923.png,person,428.67572,191.64526,468.0134,261.4833,-1.36,13.04,clone,208,432,1.7719785,1.5539469,1.6791403,3.559861,1.6842477,39.33767999999998,69.83803999999998
000923.png,person,321.71182,165.09496,359.55884,267.1432,-1.43,13.2,clone,173,333,1.7107023,1.5580561,1.6853776,2.2487583,1.6870838,37.847019999999986,102.04823999999999
000924.png,car,783.1786,178.44148,814.10565,201.91966,2.65,60.06,clone,200,800,7.909519,5.104045,8.4233265,9.581871,8.166426,30.92705000000001,23.47817999999998
000924.png,car,544.8239,175.07248,609.1262,235.84682,-1.54,21.26,clone,203,547,3.1149204,2.4853597,2.686298,8.276372,2.6946123,64.30230000000006,60.774339999999995
000924.png,car,287.8737,175.30472,349.1592,196.14708,1.97,56.83,clone,189,332,6.497874,4.860599,6.498843,7.919939,6.5335445,61.28550000000001,20.842359999999985
000925.png,person,47.179737,155.71791,82.59314,258.53064,-2.49,12.61,clone,184,71,1.669644,1.5905678,1.6403623,2.2549176,1.6466345,35.413403,102.81273000000002
000925.png,person,82.83242,159.5632,134.85995,257.01584,-2.45,13.24,clone,179,82,1.8753204,1.6092385,1.7819674,2.410042,1.8055685,52.02753,97.45264000000003
000925.png,car,511.4644,167.84128,665.4018,239.35497,2.28,19.47,clone,173,514,2.4269834,1.113362,2.3837993,4.447971,2.3861449,153.93739999999997,71.51369
000925.png,car,1205.4264,188.40886,1224.0189,229.4967,-1.67,12.09,clone,228,1223,2.5069087,2.0505579,2.4339123,4.4648714,2.4392333,18.592499999999973,41.08784
000925.png,car,949.3412,178.34103,995.2214,204.941,1.9,50.52,clone,194,971,6.6657443,6.0237994,6.4094553,9.032274,6.4725227,45.88020000000006,26.599970000000013
000926.png,car,685.6416,182.55518,849.22754,232.75923,-0.23,20.27,clone,187,729,3.0231428,2.4729817,2.6375065,7.2729735,2.6699772,163.58593999999994,50.204049999999995
000926.png,car,638.62524,176.19324,722.52496,203.43903,3.09,42.44,clone,202,701,6.2086544,4.378275,5.5512314,9.4325075,5.5095935,83.89972,27.24579
000927.png,car,83.82476,174.09018,342.66025,299.60785,0.6,10.23,clone,264,83,1.5247805,1.1658944,1.2551857,4.2207603,1.2535883,258.83549000000005,125.51766999999998
000927.png,car,0.050987452,190.46364,182.76851,330.91013,-2.41,7.19,clone,252,0,0.923898,0.7737972,0.8860556,1.3351707,0.894271,182.717522548,140.44648999999998
000927.png,car,414.46823,175.5254,530.3355,217.26474,0.22,28.54,clone,216,414,4.7037587,3.7086084,4.1993694,8.94216,4.2841215,115.86727000000002,41.73934
000927.png,car,1125.1486,167.79486,1241.6232,236.06812,0.84,15.63,clone,235,1130,1.6830708,0.87964284,1.8716557,3.2636256,1.7739896,116.47460000000001,68.27326
000927.png,car,734.6626,168.93811,794.3945,199.83838,-0.13,24.18,clone,187,793,3.6780257,1.893057,3.4687815,6.693535,3.5404782,59.731899999999996,30.900270000000006
000927.png,car,682.10284,179.29755,756.9725,222.19449,-0.16,27.51,clone,206,727,3.114827,2.1482048,3.2300944,4.327876,3.2013924,74.86965999999995,42.89694
000928.png,person,690.769,146.0727,712.4443,206.17926,-1.13,22.0,clone,205,690,3.208384,2.99025,3.2054677,3.4263515,3.205674,21.675299999999993,60.10656
000928.png,person,280.3716,147.46829,306.04822,196.28511,0.59,11.69,clone,193,297,1.6121625,1.2006345,1.669183,3.280429,1.6019014,25.676620000000014,48.81682000000001
000928.png,person,1014.68384,135.49525,1120.6536,368.6193,0.54,4.84,clone,168,1074,0.65446246,0.53256005,0.5731648,2.0610201,0.5767064,105.96976000000006,233.12405
000928.png,person,920.23944,150.04393,1033.5663,368.08893,0.59,5.13,clone,157,1002,0.9522346,0.5675011,0.7049167,2.3017309,0.717047,113.32686000000001,218.04500000000002
000928.png,person,593.40436,140.94933,633.7501,250.11057,1.33,12.17,clone,249,594,1.9205555,1.5898492,1.6922,3.9503746,1.717159,40.34573999999998,109.16123999999999
000928.png,person,634.4376,140.40302,672.5124,246.7928,1.31,12.35,clone,194,659,2.0228703,1.6410977,1.7869868,4.3326535,1.8394306,38.07479999999998,106.38978
000928.png,person,571.95013,145.7437,598.3345,226.43015,1.24,14.8,clone,168,597,2.2661202,1.7736548,2.087575,4.1928873,2.092066,26.384370000000104,80.68645000000001
000928.png,person,540.7637,143.95079,571.5934,229.64651,1.33,14.48,clone,202,563,2.224497,1.9115173,2.0534422,4.473247,2.061813,30.829700000000003,85.69572
000928.png,person,447.2646,146.11453,473.1715,208.21205,1.51,14.02,clone,207,457,2.29491,1.2443424,2.2660327,4.402344,2.2710295,25.906900000000007,62.09752
000928.png,person,478.4379,145.43094,502.27237,222.89072,1.32,15.04,clone,202,487,2.3985527,2.028518,2.1133175,4.3428555,2.1824536,23.83447000000001,77.45978
000928.png,person,504.61163,144.04971,531.37256,225.76045,1.31,15.33,clone,191,522,2.4336295,1.926396,2.1951904,4.251188,2.2610307,26.76093000000003,81.71073999999999
000929.png,car,609.9,173.47183,665.85583,223.03549,-1.54,24.03,clone,204,661,3.6135588,2.98631,3.1318583,9.714516,3.1668758,55.95582999999999,49.56366
000929.png,car,491.21988,179.05013,551.7264,216.63287,1.75,28.46,clone,199,505,4.038633,3.4138675,3.7030427,9.637861,3.7187705,60.50652000000002,37.58274
000929.png,car,448.20795,179.40361,508.3168,214.11578,1.86,32.23,clone,199,505,4.895481,3.9665177,4.2378316,8.734766,4.3767347,60.10885000000002,34.712170000000015
000930.png,car,94.9839,176.46236,434.4513,371.188,1.96,7.12,clone,354,244,0.9762703,0.66940415,0.83475554,4.3941894,0.85337776,339.4674,194.72564
000930.png,car,415.84036,184.31406,520.9443,263.49475,-1.35,15.01,clone,262,415,2.1476297,1.6409309,1.7812346,5.5781174,1.7925428,105.10394000000002,79.18069
000930.png,car,632.9964,176.59322,678.3951,212.75534,1.47,31.91,clone,202,672,4.3494782,3.6820323,3.8573685,8.20151,3.943007,45.39869999999996,36.16211999999999
000930.png,car,547.7111,171.6045,581.20953,199.94623,1.68,50.52,clone,192,569,6.170918,5.768704,5.968252,8.5991125,6.0055,33.498429999999985,28.341730000000013
000931.png,person,974.00903,161.44215,1001.49396,239.34393,-2.15,15.21,clone,229,974,2.5935142,1.7216489,2.0878627,7.849949,2.1113236,27.484929999999963,77.90178
000931.png,person,1002.60754,163.65608,1034.703,240.60245,-2.08,15.01,clone,174,1028,2.5841675,2.013378,2.2290673,7.8492107,2.2460012,32.09546,76.94637
000932.png,truck,0.10725872,88.81363,89.602776,261.36496,2.3,10.18,clone,260,88,1.567412,1.2090893,1.5414609,4.107925,1.5434434,89.49551728,172.55133
000932.png,car,548.89777,181.97249,566.20044,199.29544,-1.59,70.17,clone,198,565,8.814791,8.054582,8.754954,9.722351,8.759846,17.30266999999992,17.32295000000002
000933.png,car,482.65143,183.14653,540.32965,226.16309,1.7,26.95,clone,209,487,3.5770583,3.0412753,3.2597618,9.70411,3.2822623,57.67822000000001,43.01656
