filename,class,xmin,ymin,xmax,ymax,angle,zloc,weather,depth_y,depth_mean,depth_x,depth_min
002228.png,car,506.34964,181.961,551.7987,214.14415,-1.43,32.52,clone,213,4.4118834,534,4.0145273
002228.png,car,396.71133,173.66478,428.01025,199.60117,1.72,54.31,clone,198,5.3282847,409,3.0274637
002228.png,car,427.97913,176.53479,448.61795,193.23518,1.71,70.84,clone,192,8.659189,427,7.387358
002228.png,car,73.55869,190.18396,215.79936,246.72841,2.04,19.64,clone,234,2.7788827,105,2.2308834
002228.png,car,566.8142,174.0252,585.54346,186.6506,-1.6,50.86,clone,185,5.5402827,583,3.179676
002229.png,car,563.20544,170.98761,588.2962,194.71445,-1.54,60.14,clone,184,7.1718,585,6.6594324
002229.png,car,375.43326,181.97046,405.7455,198.3689,1.87,57.41,clone,197,8.024347,386,7.200093
002229.png,car,301.04547,183.28755,342.65427,204.67387,2.07,58.13,clone,203,7.5798016,341,6.774794
002229.png,car,0.07974308,171.3372,64.65821,244.54936,2.2,23.02,clone,189,3.02372,0,2.5051455
002230.png,car,582.911,174.31294,641.57117,220.64256,-1.57,24.48,clone,186,4.095341,632,2.981829
002230.png,car,350.78857,179.64616,466.65848,244.1481,-2.25,15.27,clone,243,1.776372,357,0.88345027
002230.png,car,397.7242,159.78267,511.7139,240.05867,-2.28,25.6,clone,239,2.343892,397,1.3665581
002230.png,car,509.45682,165.88121,544.7719,202.8769,-2.31,39.43,clone,201,3.7352889,509,2.5718455
002230.png,car,0.012823205,202.03986,75.17662,372.79495,2.2,10.75,clone,332,0.67088777,0,0.51969635
002231.png,car,574.97437,179.5778,634.92944,231.78195,-1.53,22.5,clone,219,3.0233004,615,2.5895333
002231.png,train,800.26825,1.0580868,1240.8472,307.48007,1.09,11.66,clone,20,1.1994219,1228,0.37347528
002232.png,car,877.3523,191.3431,1242.3701,371.7035,-1.99,6.11,clone,370,0.81706715,1241,0.6033839
002232.png,car,751.96185,183.83821,896.9135,283.55347,1.33,12.18,clone,255,1.8055227,895,1.043362
002232.png,car,550.0464,171.9128,604.4068,210.41084,1.79,34.43,clone,194,4.8030815,577,4.2932687
002232.png,car,600.91156,177.63664,635.0297,203.85487,1.8,41.85,clone,202,5.926095,600,4.81108
002232.png,car,654.24945,178.10359,681.73596,196.43082,1.74,57.55,clone,195,8.248446,654,7.571534
002233.png,car,338.88242,167.85498,485.38092,257.43777,1.9,16.07,clone,222,2.2076774,348,1.8275813
002233.png,car,473.34705,177.45763,549.29956,226.34174,1.84,23.53,clone,217,3.3023689,473,2.273296
002233.png,car,582.8998,177.84125,623.40936,204.74265,1.71,39.78,clone,198,5.663511,594,4.927546
002233.png,car,660.33887,174.6122,692.48694,191.86497,1.83,62.66,clone,190,8.941852,691,3.7553432
002234.png,car,89.05202,198.79819,417.80048,369.2585,2.04,7.76,clone,315,0.97145444,176,0.7453169
002234.png,car,349.99417,175.63809,493.15286,292.6218,1.87,12.13,clone,272,1.5301008,349,0.960145
002234.png,car,715.6758,188.41869,799.6751,243.12854,-1.77,20.72,clone,216,2.6914642,796,2.4032645
002234.png,car,484.66193,182.02477,561.14124,244.33238,1.76,21.3,clone,234,2.9144742,484,1.6994082
002234.png,car,693.54755,179.24506,764.69,230.2153,-1.73,26.75,clone,224,3.2558055,763,2.4626992
002234.png,car,537.7934,184.46204,566.55756,227.70747,1.69,26.15,clone,222,3.3212702,537,2.5933442
002235.png,car,86.11055,191.68709,327.03482,257.88428,-2.7,15.37,clone,235,2.26699,96,1.9213856
002235.png,car,508.0677,178.17978,538.3631,192.75458,0.21,61.36,clone,187,7.309416,512,5.70851
002236.png,car,396.79504,184.90688,508.00616,269.87634,1.79,15.94,clone,249,2.1358888,405,1.8615648
002236.png,car,499.64453,186.17857,556.028,227.20955,1.66,26.64,clone,217,3.547609,499,2.1666849
002236.png,car,550.5254,181.25851,589.8727,208.97917,1.9,41.4,clone,202,5.1178627,550,3.7541354
002237.png,car,1.2810528,174.57724,440.26434,371.60056,1.97,6.16,clone,359,0.95260984,158,0.55452794
002237.png,car,500.71445,184.4215,586.6619,240.87427,1.85,21.73,clone,225,2.9823778,544,2.610446
002237.png,car,619.80804,184.24132,661.0681,218.53064,1.86,33.42,clone,200,4.617554,620,3.737558
002237.png,car,805.0558,168.72437,843.77515,207.23735,-1.27,58.45,clone,198,5.3308983,808,1.404372
002238.png,car,569.47925,178.96674,588.12476,193.15544,1.6,76.59,clone,192,9.140255,585,8.80155
002239.png,car,0.7846886,210.6452,311.82297,371.34653,2.17,4.81,clone,370,0.8033635,0,0.43228224
002239.png,car,502.80573,182.14653,543.4497,212.8264,1.64,35.6,clone,211,4.805098,542,4.2836037
002239.png,car,347.0181,182.55458,471.0149,224.15193,3.02,27.56,clone,206,3.5570157,351,3.165524
002240.png,car,22.563354,194.63043,272.50427,285.32593,0.54,13.09,clone,228,1.7514818,62,1.4990612
002240.png,car,221.69398,191.8777,366.41525,252.687,-2.62,18.25,clone,247,2.423372,221,1.5570707
002240.png,car,949.19763,161.4438,1005.19183,189.04059,1.29,40.96,clone,182,6.498175,982,5.57472
002241.png,car,0.17181662,251.85344,78.30453,373.29944,2.5,2.51,clone,271,0.90897495,0,0.4184292
002241.png,car,31.40653,174.91652,143.62393,224.30885,2.19,28.89,clone,212,4.104334,70,3.5683525
002241.png,truck,498.24615,147.65654,557.6865,210.73286,1.66,38.83,clone,162,4.924739,517,4.459234
002241.png,car,557.81635,179.70142,576.4764,198.14374,1.62,67.83,clone,182,7.7190366,557,5.3341284
002241.png,car,385.14957,179.6624,410.17007,195.89647,-1.29,69.6,clone,189,8.658134,389,8.18272
002241.png,car,582.178,178.65001,620.9363,211.54073,-1.56,33.41,clone,199,4.715767,606,4.3172865
002242.png,car,468.64795,185.58524,536.5344,231.01573,1.72,23.84,clone,225,3.3782234,483,2.835704
002243.png,person,947.1158,181.21123,965.34045,206.17743,2.39,5.48,clone,205,2.022865,958,1.495941
002243.png,person,-0.08868933,204.0546,41.553314,372.29883,-2.81,4.17,clone,320,0.7060344,0,0.49593577
002244.png,car,547.60455,179.71982,569.35614,199.45634,1.62,54.89,clone,198,8.833203,552,8.419207
002245.png,car,812.47095,161.9159,831.5685,178.24289,2.75,39.7,clone,172,5.204143,826,1.8347915
002245.png,person,613.69,163.13042,622.1598,180.89615,3.12,60.13,clone,174,8.194422,616,7.124218
002245.png,person,424.1501,172.75653,438.26987,196.41585,0.24,58.62,clone,195,6.223232,424,5.658625
002246.png,car,711.8888,192.37291,819.428,248.52567,-0.85,20.02,clone,212,2.3164265,756,2.1671522
002247.png,person,704.99817,138.24036,755.52094,294.84348,1.97,9.16,clone,245,1.3226019,744,1.0480962
002248.png,car,567.45605,175.76732,617.2662,214.88171,-1.55,33.08,clone,205,5.0510745,578,4.366474
002248.png,train,499.4759,151.89447,548.5758,202.25917,-1.48,54.4,clone,159,5.7678566,530,5.094806
002248.png,car,181.60088,194.536,288.32382,239.34784,2.01,24.77,clone,238,3.448165,287,2.820644
002248.png,car,356.43597,185.00897,407.4731,212.97824,1.88,41.6,clone,200,6.0593696,378,5.242831
002249.png,person,835.6033,163.47054,931.0667,316.10553,2.81,7.72,clone,219,1.2671036,909,0.8781669
002250.png,car,278.15936,187.16313,448.46774,293.81107,1.83,11.65,clone,269,1.689763,334,1.2937218
002250.png,car,641.49835,179.5122,709.1279,238.87521,1.43,22.36,clone,216,3.213283,696,2.731711
002250.png,car,475.7022,183.22769,535.843,222.99211,1.71,28.93,clone,215,4.213163,518,3.5301223
002250.png,car,627.711,187.68204,651.5845,224.43849,-1.73,29.21,clone,219,3.7077003,650,2.8787742
002251.png,car,132.37865,195.53824,373.8754,303.9583,2.05,12.17,clone,245,1.734441,372,0.8876063
002252.png,car,622.98706,188.08551,655.3705,214.28111,-1.58,40.88,clone,194,5.047274,629,4.594788
002253.png,car,697.79156,171.22899,741.22925,200.7676,-1.42,36.49,clone,193,5.1716185,708,4.688615
002253.png,car,0.052662358,195.90242,167.90266,265.67526,2.47,15.07,clone,264,2.2466657,112,1.6302394
002253.png,car,309.88782,182.27185,409.91345,224.09317,2.07,26.49,clone,223,4.5870767,385,2.8946614
002254.png,car,0.51315033,226.89589,327.96506,372.29614,2.14,4.95,clone,371,0.7016768,29,0.4464726
002254.png,car,882.77844,213.6605,1242.2303,371.05212,-2.21,3.59,clone,365,0.625124,1229,0.32556635
002254.png,car,735.0038,199.58212,942.9623,325.3784,-1.89,9.62,clone,295,1.1572194,936,0.5206943
002254.png,car,286.32404,214.96379,459.77655,330.886,1.93,10.6,clone,329,1.3229933,286,0.7455017
002254.png,car,407.405,200.91751,488.00522,265.05002,1.77,16.1,clone,264,1.9506487,407,1.2845782
002254.png,car,460.6475,198.22055,518.5355,250.56184,1.74,20.76,clone,248,2.5101073,460,1.858178
002254.png,car,703.581,190.59798,799.33826,263.86752,-1.78,15.89,clone,262,1.811403,798,1.045497
002254.png,car,691.0259,191.13153,747.99146,257.07034,-1.73,21.14,clone,253,2.3692036,746,1.4368519
002254.png,car,893.7387,171.30354,1003.548,187.77756,2.88,28.42,clone,186,2.9290743,957,1.8366481
002254.png,car,644.9976,188.12987,683.41565,216.65714,-1.81,42.74,clone,210,6.038991,657,5.1250844
002254.png,car,595.53467,189.00508,624.3893,209.70319,-1.87,57.34,clone,206,7.0015182,607,6.379261
002255.png,car,908.80396,170.73538,953.29346,204.29042,-1.54,35.64,clone,203,5.3150797,908,4.304877
002255.png,car,1027.8472,158.58235,1080.6287,202.59232,-1.64,33.0,clone,167,5.1302214,1042,4.0710897
002256.png,car,0.29485738,175.99187,406.52023,371.839,2.03,6.3,clone,370,0.88882816,147,0.5850343
002256.png,car,388.4176,201.95734,489.638,285.95114,1.83,14.23,clone,275,1.9382514,388,1.0529281
002256.png,car,543.9149,190.33197,570.4661,217.72952,1.63,40.97,clone,216,5.4161115,543,3.7840662
002256.png,car,566.6022,188.52005,591.20056,209.36371,1.88,55.7,clone,208,7.269367,566,5.5173736
002257.png,car,0.07283525,233.81572,160.39934,368.45276,0.77,6.06,clone,341,0.7944191,33,0.65524733
002257.png,car,-0.05555874,186.16278,313.57037,334.56406,0.6,8.28,clone,333,1.0171821,19,0.66587484
002257.png,car,87.40163,180.32964,332.38293,280.1194,0.55,10.69,clone,279,1.2042602,87,0.8111232
002257.png,car,132.97256,176.52716,394.91882,270.0179,0.48,13.04,clone,269,1.4479975,135,0.91477704
002257.png,car,168.08517,178.34474,392.024,269.034,-2.72,15.52,clone,265,1.4529296,168,0.9316647
002257.png,car,277.28943,176.8969,433.43243,243.09952,-2.87,17.94,clone,242,1.9674143,277,1.1696552
002257.png,car,363.5332,169.36916,489.66245,224.22975,-2.96,24.97,clone,223,2.9084003,363,1.7064966
002257.png,car,753.4428,192.54233,897.51514,305.5746,-1.81,10.64,clone,263,1.3076341,895,1.1533611
002257.png,car,807.5115,175.92305,1015.26697,253.03589,-0.32,15.69,clone,247,2.267998,842,1.1620367
002257.png,car,735.2077,178.30042,828.80914,220.38266,-0.25,28.95,clone,202,2.1344252,811,1.1847394
002257.png,car,703.62134,174.38156,773.9628,216.11096,-0.21,31.2,clone,203,3.475455,772,1.2879076
002257.png,car,470.08008,176.11067,535.4731,212.89511,-2.98,38.8,clone,198,4.5436325,470,3.2186432
002257.png,car,630.0589,171.49872,667.7173,204.69402,-1.67,44.53,clone,197,6.8793216,660,5.619534
002258.png,car,574.0776,181.24222,625.39716,221.98114,-1.58,26.85,clone,206,3.6616752,610,3.2755845
002258.png,car,511.54013,178.73436,554.14514,211.1845,-1.43,33.85,clone,210,4.8685045,515,4.3584967
002258.png,car,303.30408,177.75232,363.9577,216.98383,1.88,31.61,clone,205,4.372345,359,2.330554
002259.png,car,613.2457,172.4154,671.24585,224.16263,-1.56,24.24,clone,223,3.7205253,621,2.9267228
002259.png,car,140.19621,191.68376,402.84485,325.1829,1.98,9.48,clone,296,1.3176461,250,0.95961416
002259.png,car,147.62482,191.60641,275.40085,266.57245,2.1,13.66,clone,265,1.5314473,253,0.973942
002260.png,car,652.11694,182.6118,719.2009,242.38115,-1.54,21.6,clone,201,3.3670788,658,2.49263
002260.png,Misc,-0.62611365,0.8078842,314.82883,371.49686,-0.76,3.81,clone,24,0.87298983,12,0.42342785
002260.png,car,292.94403,188.21753,399.48816,263.24396,-1.29,16.85,clone,188,2.00794,292,1.0968727
002260.png,car,373.1491,190.65973,441.8262,233.69463,-1.37,24.39,clone,217,2.7966094,373,2.0781622
002260.png,Misc,432.5477,139.49525,509.1187,209.47475,-1.47,40.77,clone,207,4.4501286,432,3.0261357
002260.png,car,737.23865,184.97443,767.8934,207.76099,-1.3,48.97,clone,206,7.2732983,761,4.936668
002260.png,car,817.6565,183.87228,840.2861,201.27173,-1.24,69.45,clone,183,7.0330033,839,4.080841
002261.png,car,573.43945,177.76068,628.5066,227.79147,-1.58,23.79,clone,216,3.3005729,615,2.794065
002262.png,car,569.7673,182.03914,603.0011,210.1578,-1.57,41.31,clone,201,5.65902,574,5.069133
002262.png,car,107.936874,186.83795,231.08107,206.9767,-0.79,8.33,clone,205,2.7399786,123,1.5057671
002262.png,car,0.12756017,199.67628,333.9584,356.7516,-1.05,8.2,clone,337,1.116146,2,0.7343992
002262.png,car,226.1094,187.59892,340.3482,242.71744,-1.19,18.07,clone,238,1.9979581,226,0.9720263
002262.png,car,316.30307,188.77821,386.66983,234.7628,-1.25,24.02,clone,226,2.7509742,333,2.325253
002262.png,car,489.4857,185.57779,516.92755,225.0815,-1.45,32.83,clone,185,3.5188587,489,2.6045642
002262.png,car,508.429,182.59015,531.54315,213.1521,-1.46,44.1,clone,206,4.8867683,508,3.8549576
002263.png,car,1123.5767,329.52518,1241.6409,374.51556,-2.65,1.73,clone,371,0.6033372,1240,0.45462203
002263.png,car,61.801937,163.47299,376.23935,357.9643,1.99,8.2,clone,321,1.6634728,179,0.8213846
002263.png,car,402.34637,177.21994,533.0079,257.40964,1.97,15.01,clone,228,2.4383762,460,1.779188
002263.png,car,802.34314,186.0797,1032.7457,326.3521,-1.86,9.18,clone,239,1.1918916,1020,0.91501033
002263.png,car,762.7135,179.48001,850.88544,267.18384,-1.67,14.57,clone,266,1.768761,849,1.0727868
002263.png,car,617.2908,166.30092,699.7039,217.60242,1.91,25.76,clone,208,3.9936564,653,3.0058715
002263.png,car,995.9261,149.56635,1047.2601,192.41606,-2.06,29.51,clone,191,4.6075344,1046,3.5308044
002263.png,truck,801.14185,144.69954,849.6322,176.63281,-1.47,68.78,clone,175,5.96141,820,2.50157
002264.png,car,712.8045,173.80687,753.39044,206.52553,-1.6,38.42,clone,205,4.513895,712,2.7931187
002265.png,car,0.7704195,206.96259,391.2532,371.60086,1.97,6.16,clone,370,0.7926019,93,0.51551735
002266.png,car,586.2496,177.37262,617.668,201.01947,-1.58,46.64,clone,198,6.4908915,606,6.004988
002266.png,car,348.3839,185.019,510.9169,295.53433,-1.34,12.2,clone,241,1.6731709,396,1.2519794
002266.png,car,58.878613,196.05984,213.27211,263.38974,2.11,19.52,clone,260,2.8110192,101,1.1825639
002266.png,person,685.08234,172.42111,708.95703,229.09015,2.95,19.55,clone,192,2.5715923,707,2.330995
002266.png,person,667.3356,173.37321,683.7715,221.44295,2.47,21.29,clone,173,2.8682003,678,2.571012
002266.png,person,409.54968,193.93854,440.3581,216.7314,0.26,18.99,clone,215,1.4253247,439,1.3409137
002267.png,person,804.41907,146.73482,850.89294,304.87,-0.31,8.42,clone,225,1.2388594,835,1.0145926
002268.png,car,122.99464,190.64346,297.1313,264.10904,2.09,16.45,clone,230,2.3366745,176,1.8389924
002268.png,train,697.34357,150.45837,735.46063,185.96341,-1.65,79.8,clone,150,8.846996,730,7.9268074
002268.png,car,297.81595,178.57974,389.3787,233.54361,1.96,23.2,clone,216,3.2311122,307,2.7996137
002268.png,car,379.28073,186.40906,432.81708,222.96288,1.92,28.3,clone,216,3.8199987,379,3.2330136
002268.png,car,412.2002,177.853,466.25296,214.83829,1.86,33.11,clone,202,4.751431,412,3.7727356
002268.png,car,458.89822,179.29828,503.88168,206.11227,1.8,42.77,clone,202,6.174805,458,4.5137043
002268.png,car,494.79724,178.8462,520.2923,200.55154,1.79,47.94,clone,196,6.8381095,494,5.6505094
002269.png,car,506.21725,181.95169,548.79095,217.21599,1.68,32.73,clone,206,4.5217867,523,4.11325
002269.png,car,186.02243,185.31451,429.12906,342.2112,1.95,9.67,clone,341,1.4108471,428,0.9692995
002270.png,car,350.08447,180.95227,410.7747,216.71602,2.01,32.56,clone,215,4.256788,409,3.8819647
002270.png,car,765.3209,176.7727,922.27124,296.91452,-1.74,10.42,clone,180,1.3319714,877,1.0832417
002270.png,car,718.7302,174.7562,804.4701,252.07227,-1.78,15.26,clone,234,1.7608072,802,1.1529286
002270.png,car,694.8972,177.88979,743.274,233.41757,-1.68,21.29,clone,216,2.4364135,742,1.8333796
002270.png,car,673.1917,178.97559,706.7038,216.29475,-1.66,26.66,clone,215,3.2683685,705,2.6061015
002270.png,car,654.92316,171.74693,685.39307,203.2186,-1.63,37.97,clone,202,5.069613,684,3.311146
002271.png,person,236.6148,154.80809,287.95798,326.1679,0.43,7.39,clone,210,1.0037034,274,0.8143233
002272.png,car,0.19725019,200.64995,253.98149,371.1904,2.31,3.26,clone,370,0.6462268,34,0.35523242
002272.png,car,781.10596,207.71475,1080.2463,370.76523,1.22,7.78,clone,347,1.0111282,1037,0.7129873
002272.png,car,281.92667,189.31807,479.2608,302.58307,1.84,10.27,clone,270,1.4852228,352,1.1248146
002272.png,car,669.8151,183.1373,721.6686,224.8516,-1.67,28.07,clone,209,3.8304317,718,3.4078083
002272.png,car,548.7296,179.56583,580.6212,202.87383,1.58,45.95,clone,201,6.8069563,559,5.9260464
002273.png,car,339.56833,181.20988,457.07,219.51778,0.35,29.17,clone,181,3.706438,400,2.525578
002274.png,car,158.76472,197.61746,433.25754,352.2038,-1.2,7.87,clone,269,1.2317537,168,0.7883856
002274.png,car,504.19687,173.51347,586.6911,245.61285,-1.53,17.65,clone,217,2.3297462,572,1.9798617
002274.png,car,598.58167,179.69055,639.7145,209.21217,-1.59,28.91,clone,200,3.6986694,606,3.4835432
002274.png,car,371.15656,179.30151,444.7154,220.69856,1.87,24.83,clone,219,3.955225,371,1.0534502
002275.png,car,0.6565629,208.60773,378.8635,371.3552,2.06,4.9,clone,370,0.78207153,86,0.4755811
002275.png,car,498.93195,186.32204,542.10345,248.87389,1.7,18.85,clone,241,2.2152808,498,1.6018229
002275.png,car,524.6294,185.80066,564.3481,224.62291,1.67,28.57,clone,223,3.0875525,524,2.193117
002275.png,car,665.30426,180.77025,781.1941,229.09274,-0.17,23.89,clone,227,2.8257816,762,1.2016413
002275.png,car,633.10046,178.81831,692.0595,208.58623,-0.01,37.65,clone,207,4.6139827,691,2.6352825
002275.png,car,564.57587,180.48653,584.0127,206.3916,1.63,60.17,clone,205,4.7236047,564,3.5972733
002275.png,car,337.7242,169.25966,516.6117,296.37595,1.81,11.81,clone,287,1.4877737,337,0.7431967
002276.png,car,454.3791,185.99149,504.75232,231.56288,-1.44,24.36,clone,222,3.1347885,454,2.835698
002276.png,car,483.30463,184.03697,518.5981,223.5071,1.71,30.98,clone,217,3.4002912,484,2.868908
002276.png,car,125.236565,177.29596,339.63403,254.16016,-2.87,18.17,clone,215,2.0126052,188,1.3166027
002277.png,car,197.62613,191.42438,456.1622,353.69186,1.84,8.33,clone,315,1.0508397,263,0.7886907
002277.png,car,393.87296,167.95734,500.4073,266.129,1.75,14.38,clone,265,1.5181013,393,0.8769885
002277.png,car,483.14017,170.01082,540.3858,234.33847,1.78,19.62,clone,207,2.1837926,483,1.6095159
002277.png,car,647.3649,168.71071,681.7296,198.28032,-1.23,37.09,clone,188,4.1778855,673,3.8406367
002278.png,car,636.57574,179.02019,660.50757,196.06854,-1.81,62.2,clone,194,8.128448,655,7.580102
002279.png,person,865.7007,156.22675,908.7177,244.30829,-1.92,14.46,clone,175,2.8051891,883,1.943821
002280.png,truck,584.9291,162.44273,613.24945,193.39122,-1.57,76.1,clone,165,8.08633,612,7.5068173
002280.png,car,900.68506,175.1569,981.17633,200.78323,3.03,39.1,clone,199,5.377038,929,1.5996449
002280.png,car,355.4392,184.77051,390.6161,199.2073,1.9,63.79,clone,184,8.1897545,358,7.383607
002281.png,car,581.3195,175.75362,642.76373,227.11516,-1.61,23.59,clone,185,3.7616894,632,2.8888562
002281.png,car,244.68054,179.75696,418.42697,272.7947,-2.1,12.56,clone,217,1.4096478,268,0.7763628
002281.png,car,366.75204,165.91614,478.5333,254.53185,-2.2,22.49,clone,217,1.9181076,366,1.4604052
002281.png,car,468.0579,175.39517,520.0075,222.17612,-2.28,25.8,clone,191,2.993007,468,1.9409101
002281.png,car,497.42935,174.26396,537.9797,207.80597,-2.35,39.47,clone,206,4.0020027,498,2.8660798
002281.png,car,652.1892,174.36623,686.0246,205.17029,-1.62,43.0,clone,198,6.2079706,685,4.002223
002281.png,car,579.6321,175.01073,601.33905,195.33171,-1.61,36.6,clone,194,5.293427,593,3.1341836
002281.png,car,86.27866,186.16092,180.0256,238.29807,2.13,11.97,clone,193,1.6328732,86,0.59580344
002281.png,car,85.35066,175.83337,189.67783,221.07375,2.15,22.04,clone,191,1.9830958,85,0.5451363
002281.png,car,279.19073,153.69289,347.86084,188.46124,1.92,23.05,clone,187,3.2109816,320,1.1783607
002282.png,person,913.2508,142.34184,983.9106,316.0468,-1.83,7.43,clone,272,1.1289672,975,1.0062646
