filename,class,xmin,ymin,xmax,ymax,angle,zloc,weather,depth_x,depth_y,depth_mean,depth_min,depth_median,depth_max,depth_mean_trim
000694.png,car,1050.1248,260.0398,1241.3401,372.13083,0.6,2.33,clone,1240,371,0.58484167,0.36023566,0.44700342,1.5269597,0.47071522
000694.png,car,463.60464,170.25137,529.7902,214.53752,1.69,25.56,clone,495,196,3.8056884,3.2871716,3.4799204,6.9704733,3.5482166
000694.png,car,330.43185,175.43407,443.40622,317.169,1.85,9.52,clone,333,198,1.2484772,0.7700944,1.1639426,4.3490505,1.1627252
000694.png,car,724.54755,182.83844,840.82074,275.35468,-1.83,13.39,clone,839,274,1.7437339,1.4238367,1.5039384,2.8925965,1.4795148
000694.png,car,683.16345,177.52654,752.6608,237.84074,-1.78,20.05,clone,751,236,2.5241253,1.9882606,2.4028625,3.1171863,2.3565276
000694.png,car,654.9682,174.00906,697.78406,222.66443,-1.71,24.51,clone,696,199,3.3220634,2.8057022,3.1477084,4.301903,3.1358576
000694.png,car,640.4985,171.63191,673.44525,209.64241,-1.68,30.81,clone,672,208,4.5312824,3.740358,3.8313594,7.479696,3.8748963
000695.png,person,735.5879,155.1345,798.4212,301.12378,1.63,8.66,clone,759,177,1.5506357,0.9289063,1.1234336,5.68072,1.1817071
000696.png,car,0.90362537,231.28165,293.7299,371.96252,2.39,2.08,clone,0,333,0.64091325,0.32160702,0.4682004,2.2801566,0.48748672
000696.png,car,719.5998,192.01854,872.25995,292.08633,-1.79,11.47,clone,809,237,1.4804214,1.287101,1.3569062,4.816035,1.3644549
000696.png,car,514.47144,179.12668,568.3231,217.15593,1.65,28.52,clone,520,201,4.201306,3.408415,3.7073665,8.878689,3.7723706
000696.png,car,658.79504,177.4279,720.10986,225.52635,1.45,24.39,clone,719,224,3.7625852,2.498582,3.2288747,8.610251,3.3351767
000696.png,car,557.4273,176.04034,583.3316,205.64172,1.58,43.71,clone,563,200,5.947365,3.8622577,5.1930103,9.297407,4.982611
000696.png,car,645.46954,177.32538,671.1176,204.97452,-1.63,44.07,clone,670,203,6.089571,5.5952706,5.7504597,8.610251,5.5858755
000697.png,truck,549.2124,128.80293,615.90234,209.03168,-1.56,35.41,clone,611,135,3.849073,3.2695997,3.7595334,7.546133,3.7651422
000697.png,car,16.498388,188.92014,115.131424,226.60844,2.24,32.85,clone,114,225,4.5694637,4.00117,4.4685516,5.763896,4.5026546
000697.png,car,119.939415,187.36198,199.91568,216.89618,2.19,39.78,clone,169,215,5.608205,4.4640665,5.5202837,6.7946925,5.567571
000697.png,car,178.75983,183.3075,242.7126,213.79173,2.07,44.18,clone,178,212,6.2896132,4.7984185,6.1322293,7.5565453,6.0727253
000697.png,car,225.11475,184.82669,263.92154,208.77614,2.01,50.24,clone,241,207,6.759561,5.4010115,6.9383297,8.008479,6.8844223
000698.png,car,901.6613,143.3798,1242.0284,341.91333,-1.95,7.43,clone,107,153,1.0149121,0.7274504,0.8331716,7.5655913,0.84651905
000699.png,truck,590.77625,158.65791,617.6241,191.58861,-1.58,75.51,clone,598,167,8.000337,7.5582786,7.86071,9.230885,7.880612
000699.png,car,753.5856,188.41902,932.29047,275.01468,-2.17,13.24,clone,860,234,1.8672795,1.4706314,1.5759511,5.429051,1.5982773
000699.png,car,133.9063,178.93913,247.70726,224.38599,2.12,29.79,clone,209,223,4.4985385,3.3647869,3.9200845,7.684747,4.019406
000700.png,car,292.62018,185.25157,399.9634,242.66095,1.91,19.81,clone,323,214,2.8612874,2.3333328,2.5126936,7.4577017,2.5280504
000701.png,person,880.0429,146.96825,978.28906,318.42908,-0.48,7.6,clone,930,175,1.2258438,0.8831731,1.1271391,1.8574649,1.164178
000702.png,car,591.49744,167.67668,630.1399,201.55652,-1.57,39.19,clone,614,188,5.7296124,5.224403,5.501417,9.013108,5.5280404
000702.png,truck,410.24414,152.58406,491.98715,200.42885,1.77,55.08,clone,464,159,6.629254,5.7842216,6.3053308,9.526916,6.3682523
000703.png,person,505.7486,157.76324,613.66705,323.12296,-3.06,7.51,clone,548,197,1.3150904,0.86329716,1.2027364,2.1187305,1.2629942
000704.png,car,749.316,170.9161,1060.1448,348.30493,-1.88,7.55,clone,915,256,0.99873453,0.7431273,0.8427133,3.966265,0.85874426
000704.png,car,0.7058847,240.26514,273.36978,371.73053,-0.8,2.78,clone,28,370,0.71581995,0.36205047,0.559482,1.4910936,0.6339524
000704.png,car,655.9963,171.1039,713.9343,217.28444,-1.62,24.53,clone,710,186,3.4045007,2.8516116,3.1060774,8.454861,3.132323
000704.png,car,702.77026,152.69148,727.34564,185.51631,-1.3,58.41,clone,709,184,7.08328,5.347576,6.9798646,8.743279,6.965107
000705.png,car,595.7751,172.92531,657.12683,229.30261,-1.56,21.82,clone,600,228,3.2021308,2.701341,2.8074548,9.769928,2.8267784
000705.png,car,705.39874,177.55202,775.5406,232.78041,-1.73,20.73,clone,774,200,2.8998427,2.3415256,2.5535316,8.592256,2.5662565
000705.png,car,1039.0037,162.18849,1148.5165,198.40694,-2.14,28.83,clone,1097,187,2.5404472,1.0382354,3.0598993,5.7203674,2.5117009
000705.png,car,1140.2319,147.81972,1241.7137,206.3241,-2.24,23.13,clone,1240,166,2.8290532,2.2973595,2.6234672,4.4395576,2.6471453
000706.png,car,693.9114,188.14018,785.5592,255.54283,-1.73,17.67,clone,779,208,2.275693,2.0457618,2.1823592,3.6142144,2.1872468
000706.png,car,677.39343,186.34946,729.11005,233.81497,-1.72,22.9,clone,726,211,3.0232475,2.568013,2.5284061,3.5993817,2.5414145
000706.png,car,524.25916,179.7671,560.56213,210.12193,1.6,35.15,clone,525,200,5.221222,4.341393,4.5888863,8.974207,4.6962004
000707.png,car,365.2847,192.45033,496.76895,275.1733,1.82,14.64,clone,369,247,2.0321395,1.5321432,1.7855092,7.1384754,1.8105364
000707.png,car,523.4219,181.57167,561.35925,212.47609,1.69,37.98,clone,532,205,5.527125,4.782068,5.0508003,9.674617,5.0970817
000708.png,car,0.80468565,211.06813,215.65327,370.7871,2.24,5.52,clone,0,323,0.8364838,0.57389486,0.74954593,2.321292,0.75482434
000708.png,car,176.91609,196.8766,379.1263,313.29163,2.0,10.81,clone,176,294,1.4148152,1.0308993,1.2618321,3.3041048,1.2710494
000708.png,car,850.3197,196.33594,1242.0979,371.2482,-2.1,5.74,clone,1241,370,0.7306782,0.48683476,0.6496204,2.4045305,0.6716738
000708.png,car,450.61334,176.6066,509.3893,219.91731,1.76,26.61,clone,482,212,3.8308325,3.0994937,3.3224058,7.9415965,3.3657703
000708.png,car,761.56915,184.85895,941.45465,294.71924,-1.87,10.65,clone,940,268,1.4932579,1.1483264,1.2238175,4.0258512,1.2400835
000708.png,car,725.0172,181.06253,816.0671,248.72401,-1.78,16.25,clone,815,247,2.1835206,1.8137842,1.9195427,4.201149,1.8405899
000708.png,car,705.1889,177.66586,750.82245,224.12212,-1.75,21.84,clone,749,219,3.3501766,2.5186436,2.5888987,9.049933,2.6037045
000708.png,car,496.4087,177.53854,531.0167,212.0943,1.76,31.34,clone,496,211,4.2598104,3.4257712,3.79519,8.287162,3.809066
000709.png,car,169.37122,209.97485,417.40353,369.33646,1.92,8.46,clone,176,323,1.0738647,0.8466129,1.0028757,2.4019294,1.0246298
000709.png,car,384.86514,193.73108,486.62912,274.27875,1.82,15.13,clone,384,265,2.0537431,1.7199631,1.887128,3.7537234,1.8973227
000709.png,car,475.14188,183.1729,548.4589,236.71552,1.87,22.21,clone,475,235,3.0615654,2.6152256,2.8466787,9.56861,2.859079
000709.png,Misc,798.4218,178.28241,895.97736,324.0991,-1.87,7.14,clone,868,228,1.0801435,0.83087444,0.999516,2.0741673,1.011815
000710.png,car,380.04446,187.25832,461.79733,251.38295,1.64,17.6,clone,402,233,2.3700817,2.0465739,2.1777458,5.900964,2.2030199
000710.png,car,527.8947,177.37788,551.0883,199.41132,-1.71,62.92,clone,548,198,8.150851,6.299518,8.244467,9.651937,8.177344
000711.png,car,0.052923772,201.44022,76.90951,351.39734,2.27,6.72,clone,0,270,1.2667062,0.8072271,0.9094113,3.6676877,0.9133235
000711.png,car,372.9328,178.7563,421.52853,207.64555,1.82,38.15,clone,397,200,5.695329,5.0049076,5.3629084,9.591878,5.4057555
000712.png,car,446.73328,178.0424,494.85138,217.15462,1.68,36.15,clone,493,216,4.5644445,4.0484653,4.295085,8.486828,4.31031
000712.png,car,237.2899,191.87164,346.0334,253.76599,1.84,19.78,clone,250,224,2.7398262,2.24842,2.4911308,5.6834664,2.5040195
000712.png,car,133.35515,200.47379,256.38864,253.5286,2.02,22.37,clone,250,224,2.970398,2.4957337,2.697644,5.03516,2.7128716
000712.png,car,1205.3572,169.72314,1241.9855,220.94373,-0.13,7.66,clone,1239,219,2.7605236,1.5811348,2.7075062,4.144645,2.7179976
000712.png,car,218.47125,188.84401,273.72507,204.85555,0.17,49.78,clone,272,203,4.803251,3.3231113,4.281476,5.5808625,4.2503877
000712.png,car,910.33325,172.5583,949.79767,190.93805,1.88,50.33,clone,928,184,6.6882844,5.9648385,6.4689665,8.554171,6.5500536
000713.png,car,210.18216,175.67966,339.74963,217.8572,-0.59,25.57,clone,338,216,4.020192,2.7494347,3.3915179,8.465347,3.4753938
000713.png,car,362.4789,166.29573,450.17178,202.0978,2.38,39.02,clone,449,187,5.458346,4.5398192,5.066028,9.045457,5.0945816
000713.png,person,871.6402,165.15479,894.6429,235.00188,-1.77,15.57,clone,893,234,2.5667398,1.1105249,2.165537,8.481202,2.1345494
000713.png,car,434.42413,172.9687,514.6301,205.39912,-0.81,34.44,clone,460,204,4.8061,3.8325975,4.550378,9.0421915,4.5620446
000713.png,car,635.5217,171.08366,677.38007,189.50104,1.86,67.46,clone,640,188,8.393119,7.753964,8.340685,9.3801565,8.359877
000713.png,car,576.31476,172.9897,627.7341,195.66782,-1.02,44.2,clone,604,186,6.08703,5.2693763,5.809493,8.896557,5.8570375
000714.png,car,492.15442,193.89008,659.12885,274.36224,-1.14,15.15,clone,549,235,1.9056612,1.6754202,1.8127588,3.0095558,1.8388447
000714.png,car,760.4814,175.58656,839.40826,227.25851,-1.46,19.8,clone,812,197,2.543409,2.3558471,2.4361238,3.2516685,2.4609058
000714.png,car,98.52084,202.42247,218.58292,257.85574,-0.68,20.95,clone,213,246,2.576104,2.0799668,2.4599576,3.9894705,2.478242
000715.png,car,761.29987,171.66719,782.3531,190.45146,-1.7,64.84,clone,776,185,8.1347065,7.7791944,8.003582,9.361997,8.036644
000716.png,car,581.2327,179.01889,618.90234,207.71257,-1.58,34.2,clone,607,195,4.8519773,4.421849,4.5726876,9.502015,4.586597
000716.png,car,536.7534,179.21298,570.78217,204.1252,-1.5,41.05,clone,541,201,5.628839,5.222297,5.4197917,8.985036,5.438452
000716.png,car,619.9845,178.21434,631.4706,190.02165,-1.56,63.56,clone,619,189,7.488534,5.6883783,7.5745554,7.968647,7.5634823
000717.png,car,672.8618,174.89796,763.93414,251.74915,-1.68,15.23,clone,758,222,2.5746758,1.8931373,1.9879264,9.709142,2.0330443
000717.png,car,401.7106,186.76772,518.3569,262.40082,1.88,15.63,clone,455,236,2.0192807,1.7566411,1.8916165,4.558059,1.9120905
000718.png,person,1135.582,103.371574,1236.5234,356.55154,-1.94,3.33,clone,1226,355,0.7747233,0.5273929,0.7248737,1.1778799,0.7321271
000718.png,person,228.75716,224.53497,350.56345,367.05173,-2.49,6.05,clone,241,346,0.80596596,0.5985113,0.7552035,1.1552473,0.77044654
000718.png,person,472.66907,159.39594,511.6408,286.6843,1.71,10.05,clone,492,162,1.639629,1.221454,1.3965551,5.1988006,1.4088627
000718.png,person,429.94525,166.50885,473.29977,292.8,1.84,9.58,clone,455,170,1.4791582,1.1856633,1.3060744,3.2642272,1.3176963
000718.png,person,607.6376,155.75732,639.4688,237.09795,-1.44,16.55,clone,620,236,3.5900693,2.1532686,2.4232163,9.877638,2.5757346
000718.png,person,654.2155,157.2328,685.1055,232.2101,-1.58,16.25,clone,668,172,3.1730657,2.097581,2.2890534,7.6364613,2.5258253
000718.png,person,722.7247,158.21568,744.64294,193.65222,-1.7,20.42,clone,738,192,2.8765264,1.5712067,2.2575192,5.7116623,2.5564091
000718.png,car,560.81555,165.46852,591.1832,193.13948,1.68,44.84,clone,577,181,5.821506,5.2449512,5.5264626,8.543673,5.5797863
000718.png,person,414.5121,204.30664,441.1267,262.98013,-2.6,17.09,clone,414,240,1.4377352,1.2982312,1.4358299,1.9513452,1.43643
000718.png,person,689.28455,162.29163,711.47644,225.40842,-1.64,18.73,clone,689,204,3.159615,2.280658,2.6000075,6.5675697,2.697456
000719.png,car,0.17371823,192.43513,112.11865,337.85568,-2.4,6.52,clone,0,298,0.8642656,0.7191633,0.8452645,1.1840526,0.848196
000719.png,car,291.7392,172.43335,422.56165,248.07094,0.47,15.01,clone,291,247,2.0999632,1.4715825,1.9313741,5.312092,1.9321629
000719.png,car,439.05035,171.97887,541.1638,206.32451,0.2,33.15,clone,444,205,5.6704645,2.486315,5.1848426,9.281884,5.339735
000719.png,car,1061.5991,164.0055,1148.5177,208.52843,0.96,20.36,clone,1147,207,3.0633788,1.7318387,2.9973383,5.9245534,3.0193098
000719.png,car,661.2777,163.62003,734.1472,209.94493,-0.09,28.91,clone,732,208,4.638097,2.3117604,4.4499235,8.606361,4.5264125
000720.png,person,127.31099,179.12537,170.6731,292.1702,0.58,10.2,clone,143,197,1.5666568,1.2278014,1.3447031,4.4916153,1.3474048
000720.png,person,11.811737,168.58356,44.785873,255.97186,2.24,14.8,clone,27,180,2.0270586,1.8618077,1.9802014,3.7215755,1.9787555
000720.png,Misc,1139.3922,222.39308,1241.6399,354.34225,-2.17,5.94,clone,1239,305,0.9980578,0.7819612,0.8827054,1.6105447,0.91255885
000720.png,person,393.79526,162.60043,422.88828,224.18748,1.86,20.87,clone,417,208,3.6579108,2.4963288,2.9645133,9.124849,3.1097784
000721.png,person,426.90088,157.62599,467.1591,302.58536,-2.94,8.42,clone,453,244,1.1953039,1.0254152,1.1051883,1.7168162,1.127356
000722.png,person,851.0018,170.46373,868.8872,217.78871,-1.89,22.13,clone,851,210,3.380981,2.612274,3.2643056,5.8470154,3.2256083
000722.png,person,874.1841,170.25839,893.3036,218.83286,-1.93,22.05,clone,884,177,3.4412858,3.210198,3.3243012,6.1153693,3.33284
000723.png,car,487.18347,184.1586,547.7504,224.56665,1.73,27.36,clone,496,217,4.178776,3.3572645,3.572585,9.79051,3.6202881
000723.png,car,557.7036,180.21869,581.9026,198.56679,1.64,62.94,clone,561,189,7.8954444,7.0752254,7.8233285,9.472599,7.8340116
000724.png,car,0.010655545,175.99237,75.81048,218.76595,2.27,25.72,clone,1,217,3.7601156,3.1378965,3.5907311,5.322346,3.6244876
000724.png,car,303.95557,167.24582,355.2667,191.4205,-1.18,57.33,clone,310,190,7.841445,7.1618285,7.754074,9.185196,7.766254
000724.png,car,566.93097,168.86374,613.3888,212.60007,-1.55,28.06,clone,605,200,3.8664854,3.3850834,3.6278625,8.868843,3.6352556
000725.png,car,570.13916,182.17828,604.98724,211.55934,-1.57,41.33,clone,578,199,5.8655868,5.358827,5.6905913,9.55096,5.6969447
000725.png,car,0.18219116,286.6993,107.04876,374.64264,-0.68,3.64,clone,0,373,0.74816996,0.5849429,0.675892,1.4734169,0.6764002
000725.png,car,22.306414,186.05913,247.66026,288.10507,-1.04,12.64,clone,29,266,1.6296275,1.2644062,1.426997,8.39359,1.4397999
000725.png,car,218.09303,187.18971,317.36002,248.80554,-1.16,18.59,clone,315,194,2.1050346,1.5979767,2.0655837,8.308251,2.064749
000725.png,car,473.14282,184.8148,516.55,226.7152,-1.43,28.39,clone,473,225,3.4326756,2.4062424,3.4229996,5.370357,3.4415166
000725.png,car,513.34564,182.9746,531.01337,209.96713,-1.44,39.45,clone,513,208,5.4703407,4.008008,5.302394,8.148461,5.2920156
000726.png,person,695.4938,158.27222,732.72095,302.1257,3.0,8.81,clone,726,207,1.2420586,1.025647,1.1230325,2.34413,1.1524318
000727.png,person,610.4684,163.07158,641.44403,238.95937,2.89,18.78,clone,635,182,3.3101187,2.0229018,2.2925456,8.699037,2.5264606
000727.png,person,866.1084,156.49084,974.58374,367.06036,-2.41,6.09,clone,896,200,1.0161977,0.7342692,0.8299345,2.333915,0.8852189
000727.png,person,1211.0653,132.23337,1237.9877,303.46326,-2.51,4.21,clone,1235,202,0.8148259,0.58278584,0.7038914,1.1687582,0.78409475
000727.png,person,567.1689,166.11852,601.7014,250.60397,1.72,14.91,clone,595,188,2.4308717,1.7456046,1.9803109,7.791945,2.027841
000727.png,car,397.27246,157.7357,553.8854,266.3654,1.83,14.35,clone,421,214,1.8139057,1.4623951,1.6202002,6.53694,1.6480149
000727.png,car,533.45404,162.06734,578.14307,221.7729,1.71,20.97,clone,533,197,2.5520513,2.2318645,2.2584803,6.5967226,2.2285326
000728.png,car,0.35649574,200.23853,277.96417,371.82175,2.04,5.86,clone,0,370,0.805061,0.5128944,0.78570825,2.1162577,0.7682567
000728.png,car,468.30942,185.77481,514.7457,218.36494,1.74,32.08,clone,482,209,4.5016127,4.116092,4.2987614,8.449421,4.31437
000728.png,car,290.2521,190.94337,434.58453,284.67816,1.82,12.54,clone,348,267,1.7863939,1.424209,1.5964301,6.641981,1.6221082
000729.png,car,-0.004349202,196.27324,171.42792,352.57086,0.77,6.57,clone,2,333,0.8429732,0.66943115,0.78493947,1.3804909,0.798653
000729.png,car,6.2036,179.02455,293.45514,285.72968,-2.58,8.89,clone,6,284,1.2769167,0.86509115,1.0592622,4.5405407,1.0472122
000729.png,car,223.94609,173.21648,428.93732,248.62384,0.4,14.45,clone,223,236,1.9420671,1.4295665,1.7155449,4.926574,1.7029523
000729.png,car,377.09494,173.83038,494.13785,220.53024,0.19,23.84,clone,377,219,2.8468928,2.215555,2.6913834,3.447865,2.6738968
000729.png,car,662.7028,174.33148,737.09186,226.73213,-1.69,22.4,clone,725,197,3.1017327,2.568367,2.7550313,9.204454,2.7957969
000729.png,car,728.2425,174.13614,795.0707,212.29047,-0.15,27.38,clone,794,204,2.9889722,0.97694486,2.8092272,5.987082,2.8108015
000729.png,Misc,743.0336,194.91165,792.3178,258.6772,1.3,14.6,clone,790,252,1.857978,1.0218838,1.7977974,3.422542,1.818314
000730.png,car,542.3467,180.5455,568.8334,198.69873,1.57,48.65,clone,543,190,5.955267,5.6490684,5.9154997,7.836336,5.9138346
000731.png,person,163.73564,176.38991,250.82571,372.34927,-1.03,6.13,clone,192,340,0.9466051,0.7197237,0.846471,1.5905025,0.88493615
000731.png,car,677.5033,162.22336,743.37067,222.21227,-1.72,24.28,clone,742,204,3.0254524,2.0827048,2.8627203,6.6110907,2.838999
000731.png,person,855.9702,154.59091,930.69836,306.10526,2.79,6.4,clone,929,301,1.3060266,0.7701867,0.9784341,2.594982,1.1291401
000732.png,car,581.08026,174.76479,639.9219,221.01094,-1.57,24.41,clone,625,208,4.058946,3.0534656,3.264653,9.60881,3.305057
000732.png,car,271.74854,179.81552,444.78082,258.26285,-2.23,13.47,clone,271,241,1.6248859,0.65651435,1.629528,4.536038,1.6287767
000732.png,car,335.7614,159.90604,500.16302,245.63922,-2.27,23.86,clone,337,244,2.5646453,1.7661405,1.8908956,8.65758,1.8609818
000732.png,car,486.2943,165.29607,522.7657,219.24664,-2.16,27.13,clone,486,195,3.2801962,2.3763545,3.1322207,4.871911,3.0018122
000732.png,car,509.4091,166.63911,544.2595,204.10587,-2.31,37.66,clone,509,203,4.2084107,3.5022163,3.9070766,5.203898,3.8723023
000733.png,car,578.09247,172.47154,638.16626,222.2296,-1.56,24.39,clone,628,181,3.7707253,2.7990966,3.091054,9.417072,3.1227548
000733.png,car,335.84863,181.2475,401.05557,217.22333,1.9,32.38,clone,342,216,4.21404,3.2592335,3.7508507,7.9997263,3.8502736
000733.png,car,444.7584,177.93355,479.4061,202.77242,1.79,53.77,clone,444,201,6.5732155,2.0991955,6.5051394,8.635526,6.5540977
000733.png,car,465.68716,175.91338,488.34238,196.71455,1.76,59.61,clone,487,195,6.899007,4.0647078,7.0090714,8.635526,7.0514264
000733.png,car,645.1872,170.54654,682.1408,191.29016,-0.82,55.85,clone,658,182,7.0496955,6.392159,6.8549066,8.917027,6.909055
000734.png,car,668.8258,180.88005,783.9172,260.4122,-1.78,14.76,clone,775,206,2.0052066,1.7118149,1.8399053,4.968003,1.852106
000734.png,car,0.4438592,205.0444,346.96356,371.61896,-1.11,5.77,clone,93,370,0.79534763,0.50327235,0.6960019,2.8744643,0.6991625
000734.png,person,108.83637,170.24185,148.13933,208.66283,-1.0,7.81,clone,108,204,1.4395736,1.3695092,1.4299353,1.5568411,1.4328508
000734.png,car,496.12997,174.14812,552.3484,219.52917,-1.52,28.27,clone,504,201,3.985763,3.2871575,3.421887,7.156504,3.616568
000734.png,car,639.4689,178.28906,692.0757,219.93285,-1.74,27.22,clone,691,211,3.6386576,3.1245844,3.3118193,7.0165405,3.2893693
000734.png,person,162.99261,176.63799,197.03136,206.58403,-1.05,7.73,clone,182,205,2.1178808,1.5288315,1.9161531,3.7292736,1.9780824
000734.png,car,621.0225,175.46593,653.7901,208.80933,-1.58,44.22,clone,652,207,5.1937995,3.6768672,4.3311186,8.485079,4.40923
000735.png,car,228.94055,191.96161,370.34265,268.0296,2.0,15.8,clone,369,267,2.177384,1.7749884,1.9937098,4.3195148,1.9917717
000735.png,Misc,461.36383,180.68324,485.31433,218.78117,1.82,27.87,clone,479,182,3.9344194,3.261311,3.6791258,7.560398,3.6972873
000735.png,car,632.5796,170.3214,664.47754,193.74443,-2.01,54.34,clone,647,189,7.6681013,7.146455,7.518259,9.177734,7.5390897
000735.png,car,511.152,177.68053,549.333,201.06572,1.84,49.22,clone,513,200,6.2881675,5.4713097,5.952974,8.506183,6.021825
000735.png,car,663.3086,168.64633,690.4358,192.70018,-1.6,57.37,clone,669,185,7.4683757,7.0898576,7.433234,8.986424,7.4278846
000736.png,car,717.4663,182.12038,861.1366,286.29913,-2.67,1.26,clone,856,236,1.6356384,1.3237437,1.3940566,4.8389935,1.4107635
000736.png,car,26.237217,217.84875,349.30362,371.9222,-1.13,7.58,clone,37,305,1.0077863,0.72554696,0.87052023,2.7422793,0.8989265
000736.png,car,352.47797,181.54588,475.7023,266.09183,-1.31,16.79,clone,421,187,2.2668128,1.861364,2.0543625,5.588613,2.0704398
